Day, CBG(from), id(from), CBG(to), id(to)
79, 310550074052, 1, 310550070011, 1
79, 040138160003, 1, 040138153001, 1
79, 484250001002, 1, 484250001001, 2
79, 060371066461, 1, 060371175302, 2
79, 420454032001, 1, 420454015012, 2
79, 360850112023, 2, 360610090003, 3
79, 484391115501, 1, 484391139072, 5
79, 060378002032, 3, 060371390012, 1
79, 530330219042, 1, 530330228012, 3
79, 040136124003, 6, 040136149002, 3
79, 040138134001, 2, 040138148002, 4
79, 371830542081, 4, 371290106003, 1
79, 481130136193, 1, 481130206002, 2
79, 390610029002, 3, 390610204034, 2
79, 391034030021, 2, 391034080021, 1
79, 320030029662, 2, 320030032232, 1
79, 010730116002, 1, 010730125002, 1
79, 480850313131, 1, 484391115481, 2
79, 271630714001, 1, 271630712081, 1
79, 132950205012, 1, 132950205012, 2
79, 361031236003, 1, 361031229011, 1
79, 420171049013, 2, 420912040101, 1
79, 220790139001, 1, 220090309002, 1
79, 060650427431, 1, 060730170304, 1
79, 370810172001, 1, 370810153003, 1
79, 210590017012, 2, 133119503002, 1
79, 120830014021, 1, 120950171032, 31
79, 340258115011, 1, 340258115011, 2
79, 360810383021, 11, 340312462023, 2
79, 420293039012, 3, 420454099042, 2
79, 481130200002, 5, 481130143101, 2
79, 420710140005, 1, 421330236022, 1
79, 360610007001, 18, 360470386001, 2
79, 391130219001, 1, 390852057012, 1
79, 490351140001, 5, 490572108003, 1
79, 483970404022, 4, 481130017011, 2
79, 483396923004, 2, 482014211011, 2
79, 040190040732, 1, 482013508021, 2
79, 360610083003, 2, 360610043003, 1
79, 420030703001, 1, 420035626004, 1
79, 360610094001, 15, 360610078004, 2
79, 480850312021, 2, 484391115291, 2
79, 121113821114, 3, 121113821112, 2
79, 060590626313, 1, 060590626042, 1
79, 482979501002, 1, 480259505001, 1
79, 190919703001, 1, 190799604003, 1
79, 290770042023, 1, 290770044003, 1
79, 420110116023, 1, 420430241054, 4
79, 295101256003, 11, 170010009002, 1
79, 482015516001, 1, 484817409004, 3
79, 421010122031, 1, 421010382001, 1
79, 191114907001, 1, 191114910001, 1
79, 040210017111, 2, 040131083013, 1
79, 340010014001, 9, 340311246012, 1
79, 390351862053, 2, 391034080031, 2
79, 360594121005, 1, 360610115002, 5
79, 340311165004, 2, 340270446012, 1
79, 120730013002, 1, 121290102012, 2
79, 482015421011, 1, 482015410032, 3
79, 060070017032, 1, 060210102001, 1
79, 340057030002, 2, 420912031032, 1
79, 420035030024, 1, 420035151003, 2
79, 360290168004, 1, 360290130021, 1
79, 460990105011, 1, 191930003006, 1
79, 211619603001, 1, 420010304002, 1
79, 291094701001, 1, 051430107024, 1
79, 371719309021, 5, 510190306023, 1
79, 170312521023, 1, 170311403012, 1
79, 060371238001, 1, 060375541051, 1
79, 484391139173, 1, 484391139162, 1
79, 220330028021, 1, 220170242031, 1
79, 482014541002, 1, 482015526011, 3
79, 560350001021, 1, 490339501001, 9
79, 171194011005, 1, 171194027213, 1
79, 490039605002, 1, 490039607013, 2
79, 391290217001, 1, 391319526001, 2
79, 420293040001, 1, 420293027063, 1
79, 170310205001, 2, 170310625001, 3
79, 060371096032, 1, 060373101003, 1
79, 480850313133, 1, 481130141234, 2
79, 171310404002, 1, 171310403001, 1
79, 060650406111, 3, 060650406111, 4
79, 482090109103, 2, 482090103041, 1
79, 391570216002, 1, 391570216002, 2
79, 481130017042, 1, 481130006063, 1
79, 130670304123, 1, 130670302223, 1
79, 060371236023, 1, 060371284002, 1
79, 060378002032, 4, 060378001011, 6
79, 340270444011, 1, 340410315002, 1
79, 060710110012, 1, 060952534041, 1
79, 060650432503, 1, 060730204042, 1
79, 340270417023, 1, 340270417041, 1
79, 320030028081, 2, 320030024052, 1
79, 180419543003, 1, 181770007003, 1
79, 090010110001, 1, 360811341002, 2
79, 191530101022, 2, 191530113005, 2
79, 340030130012, 5, 470459642001, 3
79, 170312819003, 3, 170310814011, 12
79, 480759502004, 9, 480659502002, 1
79, 360594133004, 1, 120110203021, 1
79, 482011000003, 10, 483396935002, 1
79, 320310022111, 2, 320310021042, 2
79, 481130171012, 1, 481130173012, 1
79, 211799306001, 1, 210290203002, 1
79, 360610086031, 3, 360471004001, 2
79, 060630001004, 1, 060630005012, 1
79, 340258111022, 1, 340076036031, 2
79, 060014516024, 1, 060770052072, 1
79, 360610062001, 9, 360610030011, 2
79, 420639607004, 4, 420210118004, 1
79, 291694706001, 1, 291694702872, 3
79, 191530042001, 2, 191810203003, 2
79, 191870002001, 1, 190259502003, 1
79, 390230033022, 1, 390970402012, 3
79, 360290108071, 1, 360290107001, 3
79, 040136149002, 2, 040130101012, 2
79, 180816106052, 3, 180632106054, 2
79, 460799601003, 1, 460990103003, 1
79, 420950177041, 2, 420770062033, 3
79, 480850305172, 1, 483030105061, 2
79, 421019806001, 3, 361190137001, 1
79, 060855120471, 1, 060855120011, 1
79, 480850313172, 1, 480850320091, 2
79, 484391113132, 1, 484391115472, 3
79, 390351722022, 1, 391535332002, 1
79, 080010094073, 1, 320030067001, 336
79, 040159548002, 1, 060710040042, 1
79, 481872107122, 1, 482090102002, 3
79, 420454101001, 1, 420293117003, 1
79, 291239603003, 1, 291879507001, 1
79, 160550001002, 1, 160550019001, 1
79, 490490028012, 1, 490351129211, 1
79, 040130405211, 4, 040130715091, 2
79, 470090102003, 1, 470090116042, 2
79, 340350534021, 3, 340350534032, 1
79, 482011000003, 11, 121170206001, 1
79, 340373736001, 2, 340170105004, 1
79, 340130173011, 3, 340350537041, 1
79, 310539639003, 1, 310539636003, 1
79, 040133188004, 1, 081230014161, 1
79, 371259502005, 2, 371259502005, 3
79, 050070201014, 1, 200910533012, 1
79, 320030067001, 289, 320030029513, 2
79, 484530017222, 1, 484530017072, 1
79, 180571104032, 2, 180118106051, 2
79, 370210023023, 1, 510670203001, 1
79, 360050023001, 1, 360050251005, 1
79, 170318116002, 3, 170318116001, 5
79, 250277095021, 1, 250277105003, 1
79, 340230027011, 1, 340230027013, 1
79, 470459644004, 1, 470459649002, 2
79, 420035231001, 1, 420035041002, 1
79, 330110009014, 1, 330150038012, 2
79, 210670008011, 32, 210670023022, 2
79, 171090104002, 1, 171090101002, 1
79, 180632101022, 2, 180594103001, 1
79, 120710402037, 3, 120710401171, 1
79, 170999637002, 1, 170630003003, 2
79, 280490104003, 1, 471819503001, 2
79, 050070204012, 2, 051430113004, 1
79, 250092526013, 1, 230310360021, 1
79, 120950148081, 2, 390930240001, 1
79, 360593018002, 3, 360610098007, 3
79, 420293002021, 2, 420293028022, 1
79, 060373023012, 3, 060371895002, 3
79, 060650427261, 3, 060730202022, 1
79, 471650204062, 1, 470930059071, 1
79, 391650319044, 2, 391650319021, 5
79, 390351077011, 14, 390351236031, 1
79, 120190311063, 1, 060730201071, 1
79, 291892178522, 1, 171635043543, 1
79, 060371112052, 1, 060371395021, 1
79, 390250404051, 2, 391650322014, 11
79, 290770045002, 1, 290770009004, 2
79, 250092524002, 1, 250092521023, 1
79, 211879703001, 1, 210730706003, 1
79, 060379108101, 3, 060379201081, 6
79, 320030028332, 3, 320030029561, 3
79, 420912103002, 1, 420912016032, 1
79, 290950157002, 2, 290970115001, 1
79, 170318046083, 1, 170318016073, 2
79, 320030028143, 1, 320030028143, 2
79, 130570910071, 1, 130570911012, 1
79, 160199705031, 4, 160119501003, 1
79, 390351905043, 1, 390351851032, 1
79, 421010268001, 1, 420912032043, 2
79, 170313206002, 5, 170313514001, 3
79, 200910529083, 1, 290470223021, 1
79, 360610016005, 1, 360610025001, 3
79, 060670093171, 1, 060670093301, 3
79, 480499508001, 1, 484119502001, 9
79, 171430034011, 1, 171130060003, 3
79, 481130181041, 7, 481130132002, 10
79, 040159534021, 1, 320030033091, 1
79, 470930057071, 1, 470930043001, 1
79, 170312801002, 8, 170318039012, 4
79, 191530114041, 2, 191250301001, 1
79, 484230020083, 1, 480050009022, 1
79, 171670032023, 1, 171670010043, 2
79, 170310623001, 1, 170311502002, 2
79, 340297380012, 1, 340190113021, 4
79, 120050026052, 1, 180190508011, 3
79, 530299702001, 1, 530299705001, 1
79, 450830234011, 1, 530330082001, 9
79, 391010010001, 1, 390351551022, 1
79, 181830505002, 1, 180010302001, 1
79, 040136104001, 3, 040136102003, 2
79, 060373111002, 1, 060371243003, 1
79, 170399718001, 1, 170399718002, 5
79, 471790605021, 2, 471790605021, 5
79, 060014251011, 2, 060014309001, 1
79, 160659503021, 6, 490070002003, 1
79, 481130204003, 5, 484391137072, 2
79, 060710013122, 1, 060650402011, 1
79, 180571103005, 1, 180571105111, 1
79, 170310710001, 6, 170313206002, 6
79, 484391140071, 1, 484971504021, 3
79, 420199103023, 1, 420039806001, 2
79, 211170670001, 4, 390610049003, 1
79, 360810347001, 2, 360610068005, 2
79, 040136150002, 4, 040136159003, 1
79, 170318048091, 2, 170318046062, 3
79, 170316203003, 2, 170312514004, 1
79, 361031469012, 2, 360470866002, 1
79, 211110116012, 2, 211030901001, 2
79, 210370533011, 1, 211170609002, 3
79, 180290803003, 5, 180290804001, 3
79, 320030067001, 293, 150030080021, 1
79, 480396606022, 8, 480396606022, 10
79, 420293028042, 1, 420912005053, 1
79, 560399676001, 2, 060371221211, 1
79, 320030067001, 294, 360470178002, 1
79, 040130405311, 1, 040136152001, 5
79, 482014210001, 1, 120830007022, 2
79, 481130190043, 1, 481130078182, 1
79, 482013412021, 1, 482013101002, 1
79, 290299502004, 1, 291754901002, 1
79, 210670019001, 2, 211799302001, 4
79, 040210017111, 3, 080410072023, 1
79, 420035094003, 1, 420035214011, 2
79, 120860067025, 1, 120860067063, 1
79, 340312462012, 2, 340030381002, 1
79, 471490408062, 1, 090138401005, 1
79, 480850311003, 2, 482570512022, 1
79, 420490104002, 1, 420490115073, 1
79, 360810709001, 2, 360810871001, 2
79, 291833101001, 1, 170830101002, 1
79, 171290101005, 4, 171670030003, 1
79, 191279503001, 2, 190834805004, 1
79, 391650319034, 4, 390170109065, 1
79, 484679501001, 1, 481130100001, 15
79, 481210217522, 1, 481210217501, 3
79, 320030028251, 1, 320030033201, 2
79, 390799574002, 1, 390799575003, 2
79, 360593001004, 4, 360610070006, 2
79, 361190115001, 1, 361190148091, 1
79, 320030068004, 29, 481210216301, 2
79, 420950174011, 2, 420950168002, 1
79, 040130610151, 1, 040136134002, 3
79, 120850014081, 2, 121113821061, 6
79, 390490066002, 2, 390830077004, 1
79, 320030067001, 295, 481210219002, 1
79, 482499501002, 2, 483550014002, 1
79, 490572008001, 1, 490572101001, 3
79, 360290170002, 6, 360290164003, 1
79, 340170056003, 1, 360610009001, 7
79, 250092114011, 1, 250173335022, 1
79, 040131138021, 5, 530330114013, 1
79, 131210029001, 1, 130670303422, 1
79, 150030037002, 6, 150039400023, 1
79, 170318120005, 1, 170317707001, 3
79, 390610233001, 1, 390159513003, 1
79, 360470626002, 1, 360610226002, 1
79, 320310024101, 1, 320310024072, 1
79, 420035232001, 1, 420035213011, 2
79, 310550049006, 1, 191339604003, 3
79, 060650479003, 1, 060650301041, 1
79, 420333304002, 1, 420034560012, 1
79, 421010117001, 4, 420454079012, 1
79, 482014530002, 1, 481576712001, 1
79, 250251701004, 1, 250173361003, 1
79, 061010506013, 1, 060670096191, 1
79, 391336013003, 1, 391336007031, 2
79, 060650419061, 1, 060379203321, 1
79, 060770032081, 1, 060770043034, 1
79, 191530110272, 2, 191530111131, 2
79, 131210019002, 2, 090075414011, 1
79, 421010369002, 3, 421010369002, 5
79, 420950113001, 14, 420770057042, 1
79, 420171058112, 1, 421010334004, 2
79, 360610135001, 3, 360850208012, 1
79, 170315203002, 2, 170310208014, 2
79, 120860090172, 1, 120860127001, 1
79, 060816020002, 1, 060590992491, 1
79, 320030056133, 1, 040159528001, 1
79, 120950171031, 4, 250092506002, 1
79, 360810085001, 1, 360610135001, 4
79, 482014530003, 1, 481576726011, 2
79, 040132183002, 1, 040134223083, 1
79, 482014308001, 6, 482014546001, 1
79, 484230019011, 1, 480370117001, 1
79, 390610032001, 8, 211170658002, 1
79, 060650432662, 3, 060650432421, 7
79, 060650479004, 1, 060374087031, 2
79, 291892214214, 1, 290997002112, 1
79, 360610126001, 4, 360610126001, 5
79, 171635032032, 3, 295101124003, 10
79, 360810717021, 4, 360610092001, 50
79, 010030114033, 1, 010030114031, 1
79, 181457105002, 1, 180594108003, 2
79, 120850016012, 1, 120990007032, 1
79, 210930014011, 2, 470370156152, 1
79, 390572005006, 2, 390572104022, 5
79, 400137960021, 1, 400137964002, 1
79, 360290091062, 1, 360290068004, 1
79, 484999508003, 1, 484230020041, 2
79, 390351342031, 2, 390351861031, 2
79, 320030067001, 298, 060650432521, 4
79, 120710402071, 3, 120710403123, 1
79, 211739203021, 2, 211979702001, 1
79, 420034962003, 3, 420034961012, 1
79, 060371325021, 2, 060371310102, 1
79, 230310210002, 1, 230050112023, 1
79, 170318224004, 1, 170318226011, 1
79, 180632101041, 2, 180571108112, 2
79, 360811010014, 1, 360610238011, 3
79, 060590755151, 3, 311119605003, 3
79, 292254702021, 1, 291059605004, 2
79, 170978645121, 1, 170311707002, 1
79, 481130166203, 2, 481130197002, 1
79, 360470037001, 3, 340139802001, 11
79, 160050013001, 2, 490351140001, 7
79, 080140310002, 1, 081230015001, 1
79, 040130715032, 1, 040136153001, 1
79, 060371070101, 1, 060371275201, 2
79, 120710403016, 1, 120710402051, 1
79, 471630425001, 3, 471630429003, 4
79, 360610064003, 1, 360610054003, 3
79, 360610281002, 1, 360610281001, 2
79, 340311433001, 1, 360870111014, 2
79, 040131070002, 1, 040131063003, 1
79, 060816018001, 1, 060750121002, 2
79, 040136173002, 1, 040131067032, 1
79, 421257463012, 1, 420034736022, 2
79, 360470150001, 1, 360470325001, 1
79, 060650432481, 2, 060590524201, 2
79, 060014037011, 2, 060971506091, 1
79, 060591103031, 2, 060591101043, 1
79, 121130105042, 1, 120330033081, 1
79, 481130078011, 9, 480850305113, 1
79, 420035262022, 1, 421298021022, 1
79, 160010016002, 1, 160010104014, 1
79, 360470547003, 1, 360610028004, 3
79, 060372035001, 1, 060650425062, 2
79, 421019800001, 2, 420293027022, 1
79, 171739593004, 1, 170219584004, 1
79, 481130143111, 3, 481130192061, 3
79, 481139801001, 1, 481130099002, 8
79, 340057038014, 1, 340258121002, 1
79, 180973910003, 9, 180571108042, 3
79, 120860164001, 1, 120860055013, 1
79, 420454092002, 1, 421010069001, 1
79, 131210103011, 2, 130970803031, 1
79, 080310067011, 1, 080350140132, 1
79, 360470560001, 1, 090010222002, 2
79, 180816105001, 3, 180816106063, 4
79, 510594221022, 2, 510594922031, 1
79, 484530017652, 3, 484530024092, 1
79, 320030029672, 1, 320030067001, 337
79, 320030067001, 300, 340258046002, 1
79, 250251703002, 2, 250173532003, 1
79, 230270430004, 1, 230270430001, 1
79, 400710012002, 1, 401139400111, 1
79, 170315401013, 1, 170315306001, 1
79, 120950171032, 26, 360610145004, 6
79, 360610168002, 8, 360471174002, 1
79, 080639621004, 1, 080639621004, 2
79, 390572803002, 1, 391130015011, 1
79, 040138168001, 5, 040210002132, 2
79, 220779524002, 2, 220090304003, 1
79, 040132168452, 1, 220710082002, 1
79, 171194027212, 3, 171194020003, 1
79, 360050063002, 2, 360610165002, 1
79, 060372118031, 1, 060372121012, 1
79, 480850311006, 1, 482319603002, 1
79, 040136174001, 2, 040131042023, 2
79, 471779302002, 1, 471490409011, 4
79, 290099602003, 1, 291094703001, 3
79, 180571109072, 1, 170310814031, 12
79, 360910621001, 1, 360930324022, 1
79, 170370009004, 1, 171059603003, 1
79, 061110059072, 1, 060371272102, 1
79, 530330004011, 1, 410510103031, 3
79, 120810020102, 1, 120810008052, 2
79, 340210043041, 1, 340210030024, 1
79, 170810507003, 1, 171219524001, 1
79, 120690313091, 1, 120950166011, 1
79, 180731013003, 1, 181570055002, 1
79, 360610148021, 3, 360610029003, 4
79, 484391217021, 12, 480270221031, 1
79, 480850314052, 1, 480850305132, 3
79, 295101255002, 2, 291892198001, 1
79, 170190056005, 1, 170190013014, 1
79, 391535306041, 1, 391336005004, 1
79, 320030029953, 2, 320030049202, 1
79, 360811385014, 1, 360610042001, 7
79, 360050216011, 1, 360050221021, 1
79, 170978645211, 3, 170318030072, 1
79, 040134226222, 3, 040134202082, 1
79, 040134222103, 1, 040135230022, 1
79, 391130404011, 3, 391130501034, 2
79, 480850303053, 3, 480850305051, 5
79, 170318017011, 1, 170312002002, 2
79, 311090019001, 3, 311090101003, 1
79, 361190148101, 1, 361190148111, 1
79, 121113807001, 1, 120850014082, 6
79, 220510205171, 1, 480291817222, 1
79, 360850122001, 1, 360610099001, 12
79, 340311250005, 1, 340311248001, 1
79, 530330262001, 6, 530530633001, 1
79, 471570226001, 6, 220290004001, 1
79, 110010101002, 1, 510131003002, 1
79, 518400002011, 1, 540039721024, 1
79, 391650315002, 3, 391650320052, 3
79, 470370151004, 3, 470370101054, 1
79, 060790105032, 1, 060790123041, 1
79, 120860038011, 1, 120860001091, 13
79, 391517129002, 1, 390998130004, 1
79, 040138134001, 3, 040130820241, 1
79, 391336013002, 3, 391690022003, 1
79, 250250102034, 5, 250251010013, 1
79, 040135228001, 1, 040138143001, 1
79, 060730133131, 2, 060371351131, 4
79, 060816105002, 1, 320030067001, 338
79, 060710023042, 3, 060710020221, 1
79, 270530205001, 1, 271630710102, 2
79, 371970504003, 1, 370590801001, 1
79, 420034927003, 3, 420034961011, 2
79, 390250415022, 1, 390250415011, 4
79, 420076013001, 1, 420730108004, 1
79, 481130181221, 4, 481130136082, 2
79, 360870111023, 5, 340030351001, 3
79, 481350022001, 3, 481410103433, 1
79, 480759502005, 8, 480759502004, 11
79, 482012329002, 4, 482012331013, 1
79, 361031122061, 1, 361031231022, 2
79, 171635034141, 3, 291892168002, 1
79, 180632101022, 3, 180632104003, 1
79, 360810713032, 1, 360810143002, 2
79, 201599671001, 1, 400173009012, 1
79, 482015506032, 1, 482015511001, 1
79, 060710020272, 1, 060710020272, 2
79, 040132168493, 2, 040132168262, 1
79, 391535323013, 1, 471870502051, 1
79, 484410134021, 1, 484410129002, 1
79, 061110071002, 2, 060371371031, 2
79, 540550012001, 2, 510210401001, 1
79, 391290204001, 2, 391319523002, 1
79, 360610102001, 10, 516800014002, 1
79, 121290102022, 2, 121290102013, 2
79, 420950174014, 1, 420893008005, 1
79, 390351871063, 2, 390351836032, 1
79, 530330218031, 1, 530330219034, 1
79, 291892204421, 1, 171336004022, 3
79, 517353401001, 1, 517000321314, 1
79, 390250403021, 3, 390250404052, 1
79, 481130207001, 2, 481130204003, 6
79, 481130099002, 7, 481210201153, 1
79, 060378003311, 2, 061110066002, 1
79, 120710402092, 1, 120710403092, 4
79, 120850012001, 4, 121113815023, 5
79, 120869805001, 4, 421019809001, 4
79, 060371349041, 2, 060371271042, 1
79, 420293027051, 1, 420912106002, 2
79, 391130011003, 1, 390230028001, 2
79, 040270111123, 1, 040270111071, 1
79, 060670096192, 2, 060952529042, 1
79, 420454103021, 4, 420454104001, 2
79, 172030307003, 3, 171130013011, 1
79, 090053604003, 1, 090035105001, 1
79, 320030067001, 304, 480739504002, 1
79, 482014122001, 2, 482450013031, 1
79, 171194037024, 1, 171194035331, 2
79, 180879702004, 1, 180879707002, 1
79, 482012411012, 1, 481576720021, 3
79, 191930018001, 1, 191414904001, 1
79, 482011000003, 13, 483396926021, 1
79, 060230012001, 1, 060230008003, 1
79, 340258097032, 1, 340130068003, 1
79, 291019609002, 1, 290950138021, 4
79, 481130027012, 2, 481130165173, 1
79, 172030307003, 4, 172030302002, 2
79, 290210028003, 1, 290630802002, 1
79, 060379303012, 2, 060650432572, 4
79, 481576731013, 3, 482014308001, 7
79, 340312568013, 1, 340312568041, 2
79, 482012324031, 2, 220150111062, 1
79, 360610115002, 1, 360050387002, 1
79, 340390331007, 1, 340270439002, 2
79, 360099611001, 1, 360550117062, 1
79, 220050302041, 1, 220330045101, 2
79, 121050125072, 1, 121050126011, 2
79, 060375768013, 1, 060590117141, 2
79, 170316117002, 1, 170312828001, 1
79, 170310811003, 2, 180973302031, 1
79, 330110007003, 1, 250250301001, 2
79, 170310301042, 1, 170310812011, 4
79, 481810004001, 1, 400137960022, 2
79, 481350011003, 1, 481350022002, 1
79, 170312101001, 2, 170310814031, 13
79, 361190097032, 2, 361190090003, 1
79, 460219641001, 4, 460419417002, 3
79, 170318135004, 2, 170312801001, 2
79, 340155024002, 2, 340330209001, 2
79, 390170141001, 1, 390170111101, 5
79, 484530024031, 1, 484910208074, 2
79, 121290102011, 2, 120379701002, 1
79, 120850006061, 5, 120850017001, 12
79, 320030029482, 1, 320030032191, 2
79, 360290165001, 2, 360290081012, 1
79, 210670024001, 7, 211510101021, 4
79, 340390316012, 1, 420912059031, 1
79, 340030521005, 1, 340270403003, 2
79, 120810020102, 2, 120810020141, 4
79, 390351077011, 15, 391336003022, 1
79, 060379200411, 1, 061110061001, 2
79, 360290148034, 1, 360630234041, 1
79, 450770106021, 1, 450070105001, 1
79, 482150227014, 1, 482150224012, 2
79, 390250404041, 1, 390250411011, 2
79, 340030562004, 1, 340030423011, 1
79, 210472005003, 1, 180430710051, 4
79, 471870502081, 1, 371190055113, 1
79, 120310137263, 1, 120190307013, 1
79, 420032107001, 1, 390810010002, 1
79, 010030114033, 2, 210350106005, 1
79, 420912014091, 2, 421010122011, 1
79, 470930062082, 1, 470930062022, 1
79, 391034152003, 1, 390351191001, 3
79, 170999630003, 2, 170119652003, 4
79, 180571101003, 4, 180571108104, 1
79, 420950180012, 1, 420912074001, 1
79, 201211004003, 1, 200910538041, 1
79, 360610050004, 1, 360050233022, 1
79, 482015421011, 2, 480396609002, 1
79, 481390602045, 1, 481130165171, 3
79, 490211103001, 1, 490011002003, 1
79, 371270105022, 1, 371910001013, 1
79, 340270421002, 1, 340170013002, 1
79, 171670025002, 1, 171670038012, 2
79, 061110076071, 1, 060378002032, 7
79, 360610094001, 16, 360593010001, 1
79, 171130011051, 1, 171130005021, 1
79, 181139724002, 1, 180030103041, 4
79, 060371373021, 1, 060378002022, 17
79, 360610013001, 14, 360811579011, 1
79, 360610092001, 44, 090010426001, 1
79, 410710310002, 2, 530110413252, 1
79, 220019606003, 1, 220190034002, 1
79, 490572011001, 1, 490039603001, 2
79, 421070004001, 1, 420250206002, 1
79, 481130078011, 10, 481130181223, 3
79, 170318057012, 1, 170318019021, 1
79, 360610015011, 9, 360810838002, 2
79, 212270107012, 1, 471470803011, 2
79, 482015553022, 3, 482012229003, 1
79, 330150034001, 1, 330151061023, 1
79, 484391005024, 1, 470930046151, 1
79, 482012405011, 1, 482013121001, 3
79, 170630002004, 1, 170630004002, 1
79, 340130112002, 1, 340270428003, 1
79, 271174602002, 1, 460819661002, 5
79, 290154608003, 1, 290299502001, 1
79, 390610251034, 4, 390610007002, 2
79, 540379724021, 3, 420893010013, 2
79, 040131110003, 1, 040136105004, 1
79, 360810717021, 5, 360811409022, 1
79, 170318265001, 1, 170313206001, 3
79, 320030028321, 1, 320030001013, 1
79, 211110104063, 2, 210930013001, 2
79, 181359515004, 2, 180350020005, 1
79, 361031583202, 2, 360610044005, 1
79, 480410020081, 3, 483959605003, 2
79, 171310404002, 2, 170719733001, 1
79, 340170182002, 1, 360610168002, 9
79, 040190040611, 2, 040210010003, 1
79, 060590524251, 1, 060590423303, 1
79, 480850313151, 3, 480850314112, 2
79, 120860001091, 11, 120110701012, 1
79, 460819666001, 1, 461030108002, 2
79, 311119606002, 1, 484391136253, 2
79, 210290203001, 1, 211110106011, 3
79, 120830027012, 2, 120830027012, 3
79, 180118106031, 2, 180118106011, 2
79, 061070004022, 2, 061070004013, 1
79, 170317707002, 1, 170978662001, 1
79, 040130101011, 3, 040134222041, 2
79, 360470263001, 1, 340170029001, 1
79, 120690303071, 1, 121199112001, 9
79, 390610231002, 4, 390170112002, 4
79, 181095110001, 1, 181095107022, 1
79, 171635043551, 1, 171194035024, 3
79, 340170104003, 1, 360470366002, 1
79, 250251005001, 1, 250235102004, 1
79, 482012337012, 1, 482012326002, 1
79, 190990402002, 1, 191530101022, 4
79, 482150218051, 1, 480610119031, 1
79, 360610133004, 2, 360610169002, 1
79, 390250402033, 1, 390250403031, 4
79, 060750131011, 1, 060750607001, 1
79, 170438442013, 2, 170318046071, 1
79, 311090036071, 2, 311530104024, 1
79, 482015424002, 2, 482014508022, 1
79, 482015517033, 1, 320030067001, 339
79, 060871002005, 1, 060690005022, 1
79, 471519751004, 1, 484510013043, 1
79, 200910534064, 3, 170310813005, 1
79, 484391234002, 2, 482511302041, 10
79, 190279604005, 1, 190279603003, 1
79, 530530609055, 1, 530530616011, 2
79, 120950171031, 5, 120950143013, 1
79, 361119510002, 1, 180571109083, 2
79, 181050013032, 1, 180973702021, 1
79, 370210022031, 1, 371119703002, 1
79, 380150108002, 2, 020200024001, 3
79, 420034912001, 4, 420035010001, 1
79, 061070020062, 1, 061070032001, 1
79, 484910207032, 1, 484530018262, 1
79, 180950018002, 2, 180350023021, 1
79, 471251020011, 1, 470370164001, 1
79, 361032011001, 2, 360810499003, 5
79, 320310035122, 1, 320310025003, 2
79, 170318285055, 1, 170314605003, 1
79, 211130601014, 10, 210730712003, 1
79, 291190701004, 1, 291833108011, 3
79, 171219523002, 1, 171219520002, 2
79, 360050159001, 1, 340170104003, 2
79, 210670001011, 3, 211110116013, 3
79, 371739602002, 1, 371510305043, 1
79, 060650497002, 2, 060650432462, 1
79, 290950100022, 1, 200910516002, 1
79, 421010001002, 1, 421010012013, 2
79, 421019803001, 1, 420171008083, 3
79, 391650316002, 3, 390610232102, 1
79, 330151041021, 1, 330150540001, 1
79, 060190063005, 2, 060190067003, 1
79, 180670015002, 2, 180973202042, 2
79, 481130141271, 3, 481210215254, 2
79, 170399718002, 3, 171150026011, 1
79, 421010085006, 1, 420454034012, 1
79, 340030214002, 1, 340030193031, 2
79, 481130198002, 3, 481130107011, 4
79, 290950114052, 1, 290950149043, 1
79, 550939605002, 2, 170978647003, 1
79, 211110024002, 1, 180190509043, 5
79, 360610033002, 4, 360610054003, 4
79, 490351111014, 1, 490351139044, 1
79, 484679507002, 2, 482139503002, 1
79, 400198930004, 1, 201730096042, 1
79, 120950148121, 3, 121050125022, 1
79, 060375552021, 1, 060590117101, 1
79, 210670039133, 6, 210670027002, 2
79, 040136177001, 2, 040136182002, 2
79, 360470021001, 5, 360610113001, 22
79, 420912013011, 1, 420912012041, 2
79, 480717101001, 3, 482012324011, 2
79, 290770005024, 1, 291094706022, 1
79, 391336001021, 2, 390779157002, 1
79, 483030017064, 4, 483030003025, 1
79, 420250207002, 1, 421070030001, 1
79, 250173399001, 1, 250173583002, 1
79, 420912087041, 2, 420293111001, 1
79, 361031475024, 1, 360595208002, 1
79, 160199708004, 1, 040134203032, 2
79, 360450609005, 1, 360894926004, 1
79, 471630426002, 3, 471630427021, 1
79, 290950139011, 4, 290950141054, 2
79, 483079503004, 1, 482013144002, 2
79, 260270018005, 1, 260270018003, 1
79, 060378003292, 6, 060371289102, 2
79, 320030034123, 1, 320030032463, 1
79, 420912101003, 1, 420293043003, 1
79, 040136117003, 2, 040138154003, 1
79, 271630710181, 5, 270531048003, 1
79, 361031120021, 1, 361031115062, 1
79, 170318391001, 26, 170318362001, 3
79, 420710007001, 1, 421330210102, 1
79, 060374307211, 4, 060375316032, 1
79, 060750330006, 1, 320030067001, 340
79, 340311831023, 1, 340270431001, 1
79, 320030067001, 312, 060373117004, 1
79, 391290212002, 3, 391290212002, 4
79, 060790113003, 1, 060830022114, 1
79, 211850308022, 1, 211110111091, 1
79, 250251010014, 1, 250251001007, 1
79, 120210109042, 1, 120710502081, 4
79, 340410315005, 2, 340410318001, 1
79, 471630410002, 2, 470730505012, 3
