day,cbg,susceptible,infectious,recovered
83,390351881034,381,1,0
83,470650018002,1533,1,0
83,340311635006,1157,1,2
83,420110116032,2051,1,0
83,170310209022,2083,1,1
83,360290116001,1343,1,0
83,60371901002,1573,1,4
83,360810409003,1349,1,0
83,311119606002,1340,2,0
83,200779618002,1327,1,0
83,540379723002,2481,1,1
83,61070010032,4048,1,2
83,482015539001,2539,2,0
83,482150221042,2575,1,0
83,170315305031,1391,1,0
83,421212008002,692,1,0
83,120310135221,3412,1,0
83,530330278003,1626,1,0
83,270370607322,2462,1,0
83,391354550024,903,1,0
83,480913106062,1620,1,0
83,290470221002,887,3,3
83,340030010001,1027,2,0
83,360811507011,1317,1,0
83,60375709023,741,1,0
83,470930023001,1691,1,1
83,191530102032,4085,1,2
83,360810069002,1972,3,0
83,421010341006,493,1,0
83,484530019172,1594,1,1
83,60371041032,1592,1,0
83,490572103033,1761,1,1
83,360610074003,1611,4,7
83,290318815002,1567,1,2
83,421070032002,1032,1,0
83,480850305161,3480,1,1
83,190990401003,1046,2,1
83,291138103041,5336,2,1
83,390299510002,1193,1,1
83,291833122051,12145,1,0
83,480850313103,3033,2,1
83,40136159001,1327,1,0
83,480850313082,4542,2,5
83,480396618001,3925,1,0
83,40131112041,2765,1,0
83,180594103003,1582,1,0
83,60375521005,1584,1,1
83,481410011072,1435,1,0
83,210472013022,2175,1,0
83,481410043074,1755,1,0
83,291892150011,3014,2,0
83,200410843001,1703,1,0
83,361190033003,658,1,0
83,482013121001,4025,3,2
83,481851803022,1568,1,0
83,171610241012,2836,1,0
83,40131110003,1280,2,0
83,480850313091,5711,2,3
83,120990002081,2242,1,0
83,483750143001,3154,1,2
83,480291814021,1094,1,0
83,470010209021,1321,3,1
83,391034001002,1908,1,0
83,484391136253,1298,4,1
83,481390602143,6348,1,1
83,210290212002,1325,1,0
83,212150801011,1214,1,0
83,60659404002,723,1,0
83,482011000003,1441,8,12
83,360810019001,4350,5,3
83,60590875033,687,2,0
83,180350026012,2598,1,0
83,481576731021,10758,2,1
83,60190066041,2607,1,0
83,391034080031,2431,2,1
83,40136116002,1583,1,2
83,120830019001,1385,2,2
83,340258037002,1397,1,0
83,391590507001,693,2,0
83,420950182001,2299,2,1
83,420490121003,1315,1,0
83,482150223005,2772,1,0
83,420950176051,3003,1,0
83,360850170083,2807,1,1
83,60374061022,645,1,0
83,40136169003,1437,1,0
83,461030114002,1935,1,8
83,60750130001,1548,1,0
83,40132168383,1903,1,0
83,420893005012,1857,1,0
83,60470008011,4015,1,0
83,60670048021,3079,1,0
83,460990104011,3721,1,0
83,360810051002,604,1,0
83,170318205012,1072,1,0
83,40138161003,3018,3,2
83,320310010092,965,1,1
83,250214004001,2364,1,1
83,171150018021,820,2,1
83,371719308011,1680,1,0
83,490070005002,2234,1,3
83,420035080001,872,1,0
83,340090208004,565,1,0
83,391010104002,1883,1,1
83,470930059061,2076,1,0
83,320310035152,2992,2,0
83,60377005011,1223,1,0
83,291190701004,2415,2,0
83,170279005005,838,1,0
83,211099601003,1848,1,0
83,212110405021,3603,3,3
83,390490097402,6285,1,1
83,60650503001,4598,1,1
83,340270445022,1781,1,0
83,360810846021,922,3,0
83,160010003042,2992,1,0
83,311530106182,3053,1,0
83,481130089001,1033,1,0
83,290470218044,1199,1,0
83,360610062002,2512,2,2
83,211170638001,549,3,1
83,390351801042,1495,1,0
83,481210217361,2573,1,0
83,484771702004,2820,2,0
83,290470212052,2784,1,0
83,40138132002,2244,2,0
83,471870502081,5929,4,0
83,401255008002,1699,1,0
83,40138172001,4048,4,1
83,191530104061,1289,2,2
83,390479258002,1328,1,0
83,170318399001,919,1,0
83,191731801002,838,1,0
83,60590525181,7584,3,2
83,481576731021,10757,3,1
83,420912026032,1750,1,0
83,60650432402,6592,3,1
83,132532003002,650,1,0
83,40130610253,3972,1,0
83,361031101021,1443,1,0
83,390299510003,1689,2,1
83,360850189011,3049,1,0
83,390852062001,1475,1,0
83,250251704004,2016,1,1
83,171150018022,1341,1,0
83,60371871012,2425,2,0
83,360979504002,999,2,1
83,470370154025,649,1,0
83,191573703003,1091,2,1
83,191530113001,3022,1,1
83,60952534042,1148,1,0
83,340312463002,1186,1,0
83,211110107023,2083,1,0
83,481410015023,1089,1,0
83,391650323001,666,1,0
83,250214412021,3132,1,0
83,150030036042,1495,1,0
83,170898524021,4045,1,0
83,40159548003,2231,1,0
83,481210215264,2463,1,1
83,120850010003,2762,6,7
83,291833105022,1251,2,2
83,220790124001,2077,1,0
83,471870502031,2605,1,2
83,391034170004,1968,1,1
83,370839302001,1070,1,0
83,60290001021,1807,1,0
83,171635033344,1438,1,0
83,391535301082,2437,2,1
83,290997010004,1327,1,1
83,181095110002,2078,1,0
83,120860001131,2168,10,19
83,60378001012,2714,5,5
83,180559550002,978,1,0
83,484391138122,2047,1,0
83,490111251031,3705,3,8
83,220039503001,710,2,0
83,482014515001,3963,2,1
83,291892214232,980,1,0
83,250092021022,1496,1,0
83,340258120001,1889,2,1
83,171030003003,548,1,0
83,60378001011,3005,4,5
83,120174501012,579,1,1
83,60379203134,2000,1,0
83,191712906004,485,1,0
83,60610210353,2688,1,0
83,340230036001,2912,2,2
83,471630406001,1117,1,0
83,200050816001,750,1,0
83,360811129002,598,1,0
83,484410105003,769,1,0
83,484530017601,11205,2,2
83,361190114002,1591,1,0
83,171118711041,10576,4,2
83,210670001021,507,1,0
83,360470566001,1665,1,0
83,483970402001,3706,1,1
83,360470802003,1665,1,0
83,130639800001,992,3,5
83,450630213061,2495,1,0
83,530630025004,3212,1,0
83,481210202032,2326,1,0
83,484530015034,901,1,0
83,170119651003,2031,5,3
83,200910529063,2553,1,0
83,291094706022,1328,2,0
83,482015420001,6682,1,1
83,481830104003,1847,1,1
83,360610111001,2357,9,12
83,391535340003,1015,1,0
83,250173332004,1547,1,0
83,360594166006,891,1,0
83,360870113022,1650,1,0
83,180594108004,2355,1,0
83,320030050054,1272,1,0
83,60750176011,999,1,0
83,530330243002,2458,1,0
83,120990002092,2618,1,1
83,482511304054,1534,1,0
83,391230509004,1507,1,0
83,90011001001,1543,1,0
83,210159801001,999,1,0
83,484679506003,1639,1,0
83,181830504004,579,1,0
83,170310701011,1410,1,0
83,390351905042,6568,2,3
83,171790216041,2062,1,0
83,60371943003,1296,1,0
83,360610007001,8473,9,19
83,484230014033,3642,1,0
83,480850313113,2131,2,2
83,420950161001,747,1,0
83,180973801001,3626,1,0
83,482012337011,2618,1,2
83,481130185051,3247,2,2
83,320030007002,998,1,1
83,371939609003,1191,2,0
83,290318807001,1852,1,1
83,481350016001,461,2,0
83,270170705002,1522,1,0
83,340130216024,1062,1,0
83,360610048005,1296,2,1
83,360810045003,1353,1,1
83,211199604001,1190,1,1
83,170438465183,1463,1,1
83,291190701004,2414,3,0
83,250251011013,1256,1,0
83,40135230033,1345,1,0
83,360810462003,1899,1,0
83,171118712062,3401,1,1
83,221210201003,979,1,1
83,460930203012,4077,2,9
83,60372652012,392,1,0
83,310550075043,998,1,0
83,484391115391,4236,1,0
83,482015106003,2771,1,2
83,60190045061,1699,1,0
83,360610015013,940,1,0
83,170978642032,2946,1,0
83,420950177021,2375,3,0
83,481390608012,4997,3,4
83,340390368006,1062,2,1
83,60650432171,3334,2,0
83,481130166221,2575,1,0
83,484999506012,1906,2,0
83,410670317031,1782,1,0
83,170999625001,1314,1,0
83,420031203001,1512,1,0
83,421010014001,1559,2,0
83,250214180031,2729,1,0
83,220050305003,3131,1,2
83,220530002003,2149,1,0
83,60650506002,1794,1,0
83,340090220002,339,1,0
83,60379201071,6284,3,8
83,482014514021,2789,1,0
83,170310628003,1389,1,0
83,420950160021,1632,1,1
83,460830101045,4264,2,2
83,482450004001,1119,1,0
83,40138106003,1701,2,2
83,170316603023,1588,1,0
83,360870126003,1685,1,0
83,40136150002,4918,2,4
83,484391115141,395,1,0
83,60372124201,1935,1,1
83,60371901002,1572,2,4
83,360610133005,1146,2,0
83,484839501002,1240,4,0
83,60014030002,1238,1,0
83,40131167252,757,1,1
83,481576731011,58673,8,24
83,360050383022,1235,1,0
83,460659779001,1217,1,1
83,421010337023,499,1,0
83,60378003281,1536,1,1
83,481299502002,1106,2,0
83,340297130002,775,1,0
83,170318041042,1824,1,0
83,481130080004,727,1,0
83,290299508005,2929,1,1
83,120970413002,9514,1,0
83,460830101044,2462,1,1
83,340258120001,1888,3,1
83,420912067041,4761,4,3
83,471490408081,5405,1,0
83,291094702002,1796,1,0
83,482015541022,3626,2,0
83,212299303002,1469,1,0
83,340230004042,1197,1,0
83,340390398004,334,5,3
83,60170307041,6401,1,0
83,220330040142,2475,1,0
83,400137960023,1428,3,6
83,40129403004,2227,1,0
83,191530112062,2043,2,4
83,360630211001,305,2,2
83,171790203012,1772,1,0
83,290950140061,6300,3,4
83,484736805001,2150,1,1
83,480717101002,2642,2,0
83,471490401011,3627,1,2
83,420034900042,1959,2,3
83,340297321042,1456,1,0
83,170318397001,2080,1,2
83,481410008002,1644,1,0
83,170318439005,879,1,0
83,360610150012,1042,1,1
83,360610125002,1410,1,3
83,270530267153,8788,1,0
83,170318047113,2992,1,0
83,450450028053,1872,1,1
83,480291908002,986,1,0
83,40138171001,1048,1,0
83,340130102001,1124,1,0
83,180030103064,499,1,0
83,290950136061,1387,2,1
83,360610098006,1611,2,0
83,170898521012,5422,2,2
83,170318298001,1949,1,1
83,360610041002,892,1,0
83,100010407002,1573,1,0
83,481130122073,3785,2,0
83,60730017001,1764,1,0
83,482015515001,2405,2,1
83,211170654001,1661,2,4
83,211030903011,1125,1,2
83,90010102011,920,1,1
83,170370009002,582,1,0
83,220710134003,1580,8,8
83,481210201082,10574,3,1
83,320030034081,3500,2,1
83,391650307004,1818,2,2
83,340130216015,1469,1,1
83,181759674002,1046,1,0
83,181730307033,1970,1,1
83,250110415021,862,1,0
83,530530609031,955,1,0
83,60014055004,1278,1,0
83,360470491003,2500,1,0
83,291869602002,876,1,0
83,191919504004,795,2,0
83,360610106015,1333,2,2
83,40134225142,2894,1,2
83,470430605021,1236,1,0
83,361031122143,2342,1,0
83,80050068572,1176,1,0
83,360610140002,1639,1,1
83,483396902011,1546,1,0
83,311530101052,860,1,0
83,470590911001,2042,1,0
83,271711007024,2668,1,2
83,360470644002,1479,1,0
83,180571105062,10092,2,4
83,120710301002,762,1,0
83,484530024361,2766,2,0
83,330039560004,808,1,0
83,121170221041,1260,1,0
83,60590524184,9455,1,0
83,484910215041,1988,2,1
83,60710084012,954,1,0
83,481210215272,2917,1,0
83,120710403112,2414,1,0
83,360470850001,1488,1,0
83,261390230023,2580,1,0
83,482014128001,2252,1,0
83,60374051011,2790,1,0
83,120950170171,4163,4,8
83,482015512001,3031,1,1
83,320030058131,2258,2,0
83,420030103003,318,1,0
83,171194028032,1848,1,0
83,390319617003,1011,1,0
83,80370007011,1692,1,0
83,170312819003,2139,1,3
83,390299508003,1416,1,1
83,360594121005,1488,1,1
83,40134226322,1324,3,0
83,482014519021,2418,1,1
83,340030471002,1048,1,0
83,361150940002,1439,1,0
83,120860001272,961,1,0
83,482570506001,2188,1,2
83,181570107001,5738,1,0
83,40136120001,3419,2,2
83,60670093112,4108,2,1
83,483539505001,716,1,0
83,490039608022,1149,1,1
83,60371974202,1982,1,0
83,530330228013,1233,2,0
83,471630402002,1248,1,1
83,360610094001,49,7,15
83,180050110001,2210,1,1
83,530270008003,1812,2,1
83,460830101045,4263,3,2
83,250214222002,1400,1,0
83,60670093112,4107,3,1
83,170310209022,2082,2,1
83,320030028431,4596,2,0
83,480959503001,972,1,0
83,180632105021,2647,1,1
83,60590626432,1451,1,0
83,360593024005,1104,2,1
83,480759502005,883,3,7
83,250173506004,1419,1,0
83,360594103003,1605,1,0
83,120570112052,673,1,0
83,420454004012,2266,1,1
83,290950135022,3662,3,2
83,482090105002,2271,1,0
83,170318255054,2779,1,0
83,211279304001,1299,2,0
83,340311246024,1223,1,0
83,120850011042,2304,2,9
83,340350534041,2067,2,0
83,220710134003,1579,9,8
83,390250411031,3896,2,3
83,200910531102,1886,1,0
83,481576731021,10756,4,1
83,390490063842,1902,1,0
83,390159512013,2599,4,1
83,340170138001,3200,1,0
83,40136136001,4519,3,1
83,40136180003,960,1,0
83,120690303063,1246,1,0
83,60750208001,1093,1,0
83,210590017022,1658,2,0
83,390852005001,2176,1,0
83,360595206004,920,1,0
83,261251210002,2787,1,0
83,470090109004,1842,2,2
83,212090403031,1370,1,3
83,483970402002,3405,1,0
83,171118706031,2897,2,0
83,120860165002,2474,1,0
83,360810934011,1572,1,0
83,360610162002,1702,2,0
83,420710118051,1316,2,2
83,60650419101,4365,1,0
83,181479531002,2775,2,0
83,360470257003,1013,1,0
83,530330241003,1739,2,1
83,60371317021,2847,2,0
83,50919800001,68,1,0
83,481210203072,6932,2,3
83,290970114002,1335,1,0
83,360610179004,1849,2,1
83,390250402032,2976,1,3
83,170314208001,942,1,0
83,170438438001,2133,1,0
83,481576726021,3353,1,0
83,484391108081,2273,1,1
83,60855035112,2188,1,0
83,480396604003,4441,1,3
83,250173213003,1331,2,0
83,60378003322,1025,2,2
83,482012330011,1742,1,1
83,60590639051,1781,1,0
83,340190114003,1304,1,0
83,360610015011,3223,6,8
83,80010083091,396,2,1
83,170318139005,993,1,0
83,360470162002,1185,2,0
83,483750119001,795,1,0
83,550819506003,1332,1,0
83,60590758064,2220,1,0
83,391319525002,1302,2,0
83,340210030081,2975,1,1
83,40134226362,584,1,0
83,60371371032,2479,1,1
83,190039502002,1043,1,1
83,60610211311,1773,1,0
83,291892189005,624,1,0
83,484230014013,1389,3,0
83,180816101003,8641,3,8
83,120950168021,11002,2,5
83,60750135002,1129,1,0
83,212231002001,1650,2,0
83,340258114021,1420,1,0
83,360270802021,642,1,1
83,60590116013,804,1,0
83,391590506021,2834,1,1
83,360710128002,1728,1,0
83,170311406023,1246,1,0
83,460990105021,1918,1,0
83,120050014041,2843,1,0
83,120690309121,1279,1,0
83,330170885001,1782,1,0
83,470090111022,2503,1,1
83,40139413001,1976,2,1
83,240276069051,2115,2,0
83,170318404001,1651,1,0
83,211170636042,1429,1,2
83,261251383022,2518,1,0
83,350490008001,2375,1,0
83,360290080035,836,1,0
83,181050016001,2171,1,1
83,170311505013,1323,2,0
83,250250203011,380,2,2
83,190594508002,1126,1,0
83,180632101024,5608,1,2
83,290950133133,1381,1,2
83,250092682004,2896,1,0
83,420333304003,1982,1,4
83,481130109023,3752,1,0
83,191530107062,3847,3,2
83,170999620001,969,1,1
83,210099505002,834,1,0
83,421257747003,612,1,0
83,60590017041,4624,3,1
83,420410111011,1477,1,0
83,170317707001,670,7,1
83,390897528003,2717,1,1
83,360610039001,2898,2,1
83,360811267001,3122,1,0
83,360610033002,610,2,3
83,530039602003,623,1,0
83,360810097004,1303,1,1
83,191530111141,465,1,2
83,80310011023,2211,1,0
83,391179655004,1502,1,2
83,170316608002,781,1,0
83,360957406003,560,1,0
83,360470916003,637,1,0
83,81010029181,2488,1,0
83,490351135121,2007,1,0
83,483970401022,4003,3,4
83,180290804002,1477,1,1
83,40130822052,3939,1,0
83,420171031022,809,1,0
83,390410117301,2192,2,0
83,170399715001,709,1,0
83,482014115011,2715,2,0
83,421070017003,742,1,1
83,360610194004,2307,1,0
83,481130190231,1856,1,0
83,170318419002,3993,2,2
83,191573704001,1137,2,0
83,530079603003,1497,1,0
83,360610082001,981,2,6
83,40134205042,2750,1,0
83,60819843001,988,7,5
83,360710104003,1780,1,0
83,170318047162,2277,1,0
83,40136123002,2471,1,0
83,60371374022,1179,2,0
83,360630236003,1807,1,1
83,390197204004,652,1,0
83,340350531022,2673,1,0
83,460359628006,1080,1,0
83,211879701001,1418,1,1
83,481130136163,1329,2,2
83,180190508031,3881,1,2
83,482199506001,1472,2,0
83,40130608013,1387,1,0
83,60210102001,1388,2,0
83,481130165212,3268,2,2
83,420950177042,2172,1,1
83,391499715004,1598,1,0
83,60378002022,4697,9,16
83,482339506003,904,1,0
83,110010053011,1301,1,1
83,120830025023,1032,1,0
83,360810106001,1637,2,1
83,391131250001,3026,1,0
83,390490073962,10667,1,1
83,40133199081,2696,2,1
83,471611106002,893,1,0
83,120990002103,1284,1,0
83,360810413002,1342,1,0
83,482570504003,1352,1,0
83,484090102023,1963,1,0
83,60373023012,2279,1,3
83,490419752001,1088,1,1
83,210670037042,2588,3,1
83,360610090005,644,1,0
83,420454014024,1222,2,0
83,483030005003,3013,2,1
83,484391113133,3398,1,3
83,191530102033,19229,3,4
83,420912009081,1140,2,1
83,360810400002,508,1,0
83,60371272202,3881,1,0
83,270370615021,2808,1,0
83,390250404051,1975,1,2
83,60650432162,2094,2,2
83,360050210014,3537,1,0
83,211759501002,1112,1,1
83,40134226253,373,1,0
83,515200201001,1451,1,1
83,291833112962,2211,1,3
83,482015514003,2692,4,4
83,360050089001,1514,1,0
83,482014539002,1662,1,0
83,480850305302,3266,1,2
83,40135230034,2295,1,0
83,191839601004,1515,1,0
83,360593035005,1441,1,2
83,320030033172,1772,1,0
83,40136189005,1577,1,0
83,170310718001,1997,1,0
83,360610065001,1837,1,1
83,484530017652,11716,8,2
83,482019801001,504,5,10
83,361031466111,1908,1,0
83,171610241031,825,1,1
83,120210112022,9186,2,1
83,420034141023,1811,1,0
83,370879201013,1625,1,0
83,291833120961,7396,4,1
83,190291904002,1207,3,0
83,60790103001,2920,1,1
83,480759502004,1810,9,9
83,210370532001,2267,1,2
83,60379108082,1643,1,1
83,60590626102,9171,1,1
83,60379201071,6283,4,8
83,120810006032,1596,1,0
83,483750117001,1967,3,2
83,480079503002,1309,1,0
83,516400701022,1233,1,0
83,260650049014,1544,1,0
83,482450107003,777,2,0
83,482570505003,1599,1,0
83,483090037082,2359,2,0
83,290770012002,1842,1,0
83,210959710001,1071,1,0
83,360290164003,388,2,0
83,200019530004,675,1,0
83,360290044021,1435,1,0
83,211130606001,1988,2,5
83,360470213001,863,1,0
83,340170060002,2119,1,0
83,391690033001,1584,1,0
83,340297251001,1157,1,0
83,481959503003,1422,1,1
83,290770022003,1508,1,1
83,440070008003,1846,1,0
83,40131042261,1011,1,0
83,421010260003,1434,1,0
83,390351722021,2589,1,0
83,150039400012,1890,1,0
83,390610240012,1501,1,1
83,40132170021,1409,1,0
83,360610175004,1227,1,0
83,360610015012,3217,2,1
83,40136185001,2095,1,1
83,180973812051,3890,1,2
83,471490409021,7792,3,0
83,360610251001,1351,2,2
83,120190307021,2198,1,0
83,482014511003,902,1,0
83,171130055021,1912,2,2
83,390230030023,980,1,0
83,40130822032,1876,1,0
83,360499503005,1337,1,0
83,180290807001,2049,2,1
83,460990105013,1956,2,2
83,481210217461,2320,1,0
83,340130069002,2796,2,1
83,120970408021,9878,5,2
83,40130927132,2778,1,1
83,360471078002,1292,1,0
83,311419652982,772,2,0
83,320030036163,811,1,0
83,60670093202,1600,2,1
83,360610095002,1429,3,6
83,180973301033,1468,1,0
83,480850305161,3479,2,1
83,170190011001,1857,1,1
83,460819661004,818,3,2
83,180973581003,730,2,0
83,90034302012,2589,1,0
83,360710123003,1239,1,0
83,320310010121,1381,1,1
83,371290121042,3696,1,0
83,220710135003,652,2,0
83,291892114013,2390,1,0
83,420076033002,2203,1,0
83,340090208004,564,2,0
83,420059516001,1380,1,0
83,390490088121,2048,1,1
83,481210215252,1980,2,1
83,171150029043,572,1,0
83,360594049015,797,1,0
83,100010428002,3015,1,1
83,340311432003,1604,2,0
83,211110116011,1519,1,0
83,170190109005,3306,2,0
83,320030030012,1369,2,0
83,482013140021,1223,2,1
83,360050462011,1563,3,0
83,181830504001,4169,1,0
83,482015527002,2772,2,1
83,170630006001,875,1,0
83,470650113213,2600,1,0
83,190779503001,1013,1,0
83,191976801002,1526,1,2
83,170978616042,1138,1,0
83,390930713002,2087,1,0
83,60730181002,604,1,0
83,391199123003,1275,1,0
83,60816040002,1254,1,1
83,480410002023,481,1,0
83,60377007003,1878,1,0
83,391535062002,531,1,0
83,211219303001,1955,1,1
83,360810154002,1258,1,1
83,291833121931,8177,3,3
83,171150024022,651,2,0
83,270531060001,1039,1,0
83,61110054011,1994,1,0
83,390410117301,2191,3,0
83,391535331011,1275,1,0
83,170310625001,1551,4,1
83,190130015021,1800,1,0
83,40136129002,1674,1,0
83,120950164091,3468,1,0
83,450770105012,1462,1,0
83,60371317011,3178,1,1
83,390610239011,703,1,3
83,391059644002,580,1,0
83,421010376002,2430,1,1
83,460819663012,2563,1,6
83,60710008183,1927,1,0
83,360550127001,598,1,0
83,391336011001,2249,2,1
83,311530106212,595,1,0
83,60371061142,1521,1,0
83,40136125001,1441,1,0
83,40134223012,1957,1,1
83,470370195001,2480,7,10
83,271696705005,1725,2,1
83,220090301002,981,1,0
83,133119503001,770,1,1
83,420293001042,1720,1,1
83,483671404073,4433,1,1
83,482015225002,1200,1,1
83,360610043003,1485,3,0
83,482511309003,859,1,0
83,60590626143,7420,1,0
83,421330210203,2471,1,0
83,482015517021,2130,2,2
83,191114907003,1096,1,0
83,120390205003,720,1,1
83,360290100021,2009,1,0
83,191499706001,1134,1,0
83,170978610091,3287,1,0
83,482030203011,1781,1,0
83,390679757004,1387,1,0
83,120110105032,17650,2,1
83,360470370004,964,1,0
83,480850316543,1380,1,0
83,60710071091,2428,2,1
83,340230014172,948,1,1
83,484910215073,3701,2,0
83,250092664001,1217,1,0
83,50070202063,3103,1,0
83,60371374021,2515,2,2
83,390170111182,1396,2,0
83,211259705002,1243,3,0
83,60371918203,816,1,0
83,420912058011,953,6,7
83,490351131073,11848,1,1
83,340170058021,1639,3,0
83,210670039121,2080,1,1
83,530299704002,3023,1,0
83,60371415001,2976,2,4
83,171635032032,1401,1,3
83,420076039001,1805,1,0
83,360610101001,1324,20,29
83,480396618002,3053,1,0
83,482012218002,1482,1,0
83,360610068001,944,3,3
83,190759604001,1008,1,0
83,360610064003,607,1,1
83,481130154011,1836,2,0
83,220330038015,1073,1,0
83,360610140002,1638,2,1
83,191339604003,618,2,2
83,60374028042,2500,1,0
83,60670095022,2759,2,2
83,421010031001,1270,1,0
83,360050063001,992,3,5
83,320030057052,200,1,1
83,340350522042,2275,2,0
83,360610121001,1527,1,0
83,60730186012,3687,3,1
83,120710402091,708,1,0
83,230239703012,2620,1,0
83,360050019001,2058,1,0
83,171179563001,735,1,0
83,311579533003,872,1,0
83,360850169012,2331,2,0
83,60750176014,2152,1,0
83,40134225122,3012,1,0
83,60591100011,3376,1,0
83,132150104023,1809,1,0
83,420912014101,2383,1,1
83,481130190314,1671,1,0
83,180118106033,8106,3,0
83,120759704001,791,1,1
83,360810485003,2121,3,3
83,484530023043,941,1,0
83,360810716001,979,6,15
83,360610134003,1324,1,1
83,60371066431,2954,3,0
83,410670302004,1730,1,0
83,120810008092,2185,1,0
83,391650320074,2964,1,2
83,360050371002,863,1,0
83,61110079041,1167,1,0
83,420730108004,2116,3,0
83,360870114041,1262,1,0
83,481410101012,6421,1,0
83,170279001004,1711,3,0
83,481210216242,6312,1,3
83,170359726004,1351,1,0
83,470090111021,1677,2,0
83,120710401262,2063,1,1
83,120850014042,1541,2,2
83,420454027002,858,1,0
83,390490063911,2123,1,0
83,480739503001,1643,1,0
83,481576745021,18843,3,4
83,180330207002,1192,1,2
83,191414904003,1009,1,0
83,290030102002,1517,1,0
83,60650432273,4793,1,3
83,360050462012,731,1,0
83,360550122013,725,1,0
83,340258112003,2295,2,2
83,481810018021,3573,1,1
83,170312431001,1574,1,0
83,484530011001,4974,5,13
83,120730024111,1443,1,1
83,210670018001,1575,2,1
83,420912009012,1286,1,0
83,390159518001,1236,1,1
83,421010086021,867,1,0
83,170119647003,915,1,0
83,170190053002,526,1,0
83,60378002041,1697,3,7
83,482012523023,4081,1,0
83,291154905001,974,1,0
83,40130304013,1834,3,1
83,320030058301,4018,2,2
83,211850306011,2208,2,0
83,181590202004,566,1,0
83,40134221062,1514,1,0
83,191530113001,3021,2,1
83,170318241231,1069,1,0
83,471550810001,2060,1,1
83,484910205081,4034,1,1
83,60770051271,3782,1,1
83,171219521003,1823,1,1
83,371899205002,4814,3,8
83,421010088023,2823,1,0
83,330151001001,2778,1,0
83,180779663003,1924,1,1
83,490351134072,5711,1,2
83,60590117101,1232,2,0
83,210670036001,1167,3,0
83,40134226381,2998,1,1
83,180390016011,802,1,0
83,60371278031,2008,1,0
83,421330219001,2586,1,0
83,60830020092,1247,1,0
83,171194027011,1701,1,0
83,360710103001,1185,1,0
83,482015111001,1476,1,0
83,291833111471,2871,1,1
83,360470429002,1864,3,0
83,480270203002,7896,2,1
83,530630131005,2399,1,0
83,60371082021,7486,1,0
83,40136180003,959,2,0
83,480539606001,2136,1,0
83,180390013003,956,1,1
83,360610020001,2268,1,1
83,60816112001,2815,1,0
83,480759502005,882,4,7
83,481576729001,59932,8,7
83,360010136015,1536,1,0
83,60372963002,3674,1,0
83,120850017003,1867,2,4
83,360610112032,321,1,3
83,360594125002,1307,1,1
83,360470658002,999,1,0
83,40210002121,2285,3,0
83,220330045073,2382,2,0
83,360010021003,1027,1,0
83,180179519001,1586,2,0
83,482319614002,1645,2,0
83,484391137032,4769,4,5
83,320030007003,545,5,14
83,170311303004,1788,1,0
83,60014031001,2100,1,0
83,60590888011,1184,1,1
83,390930712021,1829,1,0
83,180859617002,678,1,0
83,250173735002,1633,1,2
83,40136158001,1150,1,1
83,484230019081,3854,1,0
83,340030193034,1831,2,2
83,460819666003,1799,1,3
83,170978648013,1724,1,0
83,260810131003,2519,1,0
83,482030202003,1171,1,0
83,121113821091,13177,8,6
83,80050847004,1430,1,0
83,481499701002,800,1,0
83,360470364001,1245,1,0
83,484910203111,5125,2,1
83,320030062041,3315,2,2
83,484971504032,2785,2,0
83,420912083012,1802,1,0
83,180390026001,1235,1,0
83,420710108014,1503,1,0
83,480396603003,7737,1,2
83,40138167001,2172,1,1
83,211170656003,3418,3,2
83,260239510002,718,1,0
83,40136123001,3288,2,1
83,191530105002,1162,1,0
83,121150015052,1323,1,0
83,60819843001,987,8,5
83,481130091013,1061,1,0
83,484839501001,1540,6,2
83,471790605021,2266,4,3
83,360850133023,1590,1,1
83,470459642001,1667,2,2
83,120990078322,770,1,0
83,482012528003,1254,1,0
83,180379537002,1854,1,1
83,290190011031,1563,1,0
83,40136125001,1440,2,0
83,40131095002,1608,1,0
83,371830542081,9065,5,4
83,211839203003,1020,1,2
83,180839551004,519,2,0
83,421010050001,999,1,0
83,180973421011,3089,3,1
83,361190132011,1579,1,1
83,340030232007,326,1,0
83,190570009001,1336,1,0
83,482015504011,6916,2,0
83,420659504002,758,2,0
83,60730200161,2182,1,0
83,480291520001,3159,1,0
83,60371200201,2452,1,0
83,420030201004,964,1,0
83,211450309001,605,1,0
83,530530724051,2056,1,0
83,181570104001,6255,1,3
83,340410314011,2946,2,1
83,210670042043,1759,1,0
83,530610527052,2963,1,0
83,170898545014,6706,1,3
83,180816105003,2997,1,3
83,120174503032,1401,1,2
83,121170217061,2943,1,0
83,360610113001,72,11,15
83,160519604004,5671,1,1
83,81170004014,929,1,1
83,60591100073,2151,1,0
83,120850014062,2125,2,2
83,170318015001,2283,1,0
83,481576727021,2106,1,0
83,481390617002,2471,1,0
83,360710132014,2240,1,0
83,170310802022,1203,1,0
83,340230001003,2259,1,1
83,490490016024,647,1,0
83,60590525274,1533,1,0
83,420311606004,1605,1,0
83,291892198003,1236,1,0
83,360610069001,2483,1,1
83,250250511011,2761,1,0
83,471470801032,3396,1,1
83,360610092001,1413,19,42
83,360290097023,977,1,0
83,482015520011,4217,4,3
83,60590744052,3594,2,0
83,482013120001,1068,1,1
83,480396603002,2741,1,0
83,360810004003,1064,1,0
83,340170106003,2029,1,0
83,371939610011,2315,1,3
83,420454103022,5599,6,7
