poi_cbg_source,poi_cbg_destination,src_prob,des_prob
510594519003,510139802001,0.0024647474053083648,0.0
510594520001,510139802001,0.0024144464378533506,0.0
510594520001,511079801001,0.0029835600636609963,0.0
510594521011,510139802001,0.0001006019349105565,0.0
510594521012,510139802001,0.000855116446739314,0.0
510594521013,510139802001,0.0027330192317366153,0.0
510594521013,511079801001,1.3009709579917294e-05,0.0
510594521021,510139802001,0.003101892993075347,0.0
510594521021,511079801001,0.0007285437364753102,0.0
510594522001,510139802001,0.00025150483727639134,0.0
510594522002,510139802001,0.0011401552623193866,0.0
510594522003,510139802001,0.0013413591321403484,0.0
510594522003,511079801001,0.0017389645138487426,0.0
510594523011,510139802001,0.00025150483727639134,0.0
510594523021,510139802001,0.0010227863382570835,0.0
510594523021,511079801001,0.0022853723162054025,0.0
510594524001,510139802001,0.0002347378481246319,0.0
510594524003,511079801001,0.001131844733452651,0.0
510594525011,510139802001,0.004577388038430273,0.0
510594525011,511079801001,0.0010451133362533104,0.0
510594525012,510139802001,0.0022635435354874034,0.0
510594525013,510139802001,0.0022803105246392255,0.0
510594525023,510139802001,0.0026827182642811488,0.0
510594526001,510139802001,0.0066061937257930695,0.0
510594526001,511079801001,0.0007328803063351182,0.0
510594526002,510139802001,0.004510320081822984,0.0
510594526003,510139802001,5.030096745527825e-05,0.0
510594527001,510139802001,0.0023306114920942397,0.0
510594527001,511079801001,0.0016912622453890878,0.0
510594527002,510139802001,0.0040576113747255935,0.0
510594528011,510139802001,0.001307825153837156,0.0
510594528012,510139802001,0.004610922016733465,0.0
510594528012,511079801001,0.0016045308481897472,0.0
510594528013,510139802001,0.000318572793883429,0.0
510594528014,510139802001,0.0021126406331214557,0.0
510594528021,510139802001,0.001307825153837156,0.0
510594601001,510139802001,0.0028503881557989186,0.0
510594601001,511079801001,0.0024805179599041837,0.0
510594601002,510139802001,0.0021629416005769222,0.0
510594601002,511079801001,0.002090226672506621,0.0
510594601003,510139802001,0.0003018058047316695,0.0
510594601003,511079801001,0.002150938650546053,0.0
510594602001,510139802001,0.0003521067721869478,0.0
510594602001,511079801001,0.0015785114290298389,0.0
510594602002,510139802001,0.0037222715916905066,0.0
510594602002,511079801001,0.0032394176853992106,0.0
510594603001,511079801001,0.0011188350238728736,0.0
510594603002,511079801001,0.0031743691374996165,0.0
510594604001,510139802001,0.00033533978303518843,0.0
510594604001,511079801001,0.0011578641526125593,0.0
510594604002,510139802001,0.00046947569624921243,0.0
510594604002,511079801001,0.0007892557145147426,0.0
510594604003,510139802001,0.003101892993075347,0.0
510594604003,511079801001,0.004392945268151962,0.0
510594605011,510139802001,0.004158213309636075,0.0
510594605011,511079801001,0.006630615315897709,0.0
510594605021,510139802001,0.0006539125769183522,0.0
510594605021,511079801001,0.002528220228363839,0.0
510594605022,510139802001,0.00041917472879398547,0.0
510594605022,511079801001,0.0005594175119364368,0.0
510594605023,510139802001,0.0031857279388340055,0.0
510594605023,511079801001,0.0032394176853992106,0.0
510594606001,510139802001,0.0013413591321403484,0.0
510594606002,510139802001,0.000318572793883429,0.0
510594606002,511079801001,0.0010451133362533104,0.0
510594607011,510139802001,0.0012742911755335119,0.0
510594607011,511079801001,0.0026539807543028656,0.0
510594607012,511079801001,0.0007415534460550877,0.0
510594607021,510139802001,0.0007880484901324773,0.0
510594607021,511079801001,0.0007892557145147426,0.0
510594607022,511079801001,0.002311391735364957,0.0
510594607023,510139802001,0.00026827182642815073,0.0
510594607023,511079801001,0.0019080907383876161,0.0
510594608001,510139802001,0.0021964755788801147,0.0
510594608001,511079801001,0.0028361166884218695,0.0
510594608002,511079801001,0.0017996764918885289,0.0
510594609001,510139802001,0.004627689005885287,0.0
510594609001,511079801001,0.0026366344748629264,0.0
510594610001,510139802001,0.0012742911755335119,0.0
510594610001,511079801001,0.002211650628585839,0.0
510594611001,510139802001,0.0002850388155799102,0.0
510594611001,511079801001,0.0022853723162054025,0.0
510594611002,510139802001,0.0011904562297748531,0.0
510594611002,511079801001,0.002116246091666529,0.0
510594611003,510139802001,0.0002850388155799102,0.0
510594611003,511079801001,0.0022723626066252717,0.0
510594612011,510139802001,5.030096745527825e-05,0.0
510594612011,511079801001,0.0022506797573255246,0.0
510594612012,510139802001,0.0003018058047316695,0.0
510594612012,511079801001,0.0023460842942448347,0.0
510594612021,510139802001,0.0008048154792842995,0.0
510594612021,511079801001,0.0022723626066252717,0.0
510594612022,510139802001,0.00026827182642815073,0.0
510594612022,511079801001,0.0022723626066252717,0.0
510594612023,510139802001,0.0002347378481246319,0.0
