poi_cbg_source,poi_cbg_destination,number_of_visitors,probability
510594604001,510594709004,3,7.312079555425563e-05
510594604001,510594710001,12,0.0002924831822170225
510594604001,510594711001,95,0.002315491859218095
510594604001,510594711005,3,7.312079555425563e-05
510594604001,510594712012,57,0.001389295115530857
510594604001,510594712021,52,0.0012674271229404308
510594604001,510594712022,27,0.0006580871599883006
510594604001,510594713011,192,0.00467973091547236
510594604001,510594713012,32,0.0007799551525787267
510594604001,510594713031,9,0.0002193623866627669
510594604001,510594801003,3,7.312079555425563e-05
510594604001,510594802021,231,0.005630301257677684
510594604001,510594802022,29719,0.7243589743589743
510594604001,510594802031,15,0.00036560397777127816
510594604001,510594803002,6,0.00014624159110851126
510594604001,510594803003,18,0.0004387247733255338
510594604001,510594804011,6,0.00014624159110851126
510594604001,510594804012,3,7.312079555425563e-05
510594604001,510594805012,6,0.00014624159110851126
510594604001,510594805013,3,7.312079555425563e-05
510594604001,510594805053,3,7.312079555425563e-05
510594604001,510594811011,3,7.312079555425563e-05
510594604001,510594819002,81,0.001974261479964902
510594604001,510594819003,6,0.00014624159110851126
510594604001,510594822022,290,0.007068343570244711
510594604001,510594822031,411,0.01001754899093302
510594604001,510594822032,6,0.00014624159110851126
510594604001,510594822034,435,0.010602515355367067
510594604001,510594823011,27,0.0006580871599883006
510594604001,510594826023,39,0.0009505703422053232
510594604001,510594826024,3,7.312079555425563e-05
510594604001,510594901033,33,0.0008043287510968119
510594604001,510594913011,3,7.312079555425563e-05
510594604001,510594917011,3,7.312079555425563e-05
510594604001,510594917021,3,7.312079555425563e-05
510594604001,510594917022,979,0.02386175294920542
510594604001,510594917023,6,0.00014624159110851126
510594604001,510594917033,9,0.0002193623866627669
510594604001,510594917042,125,0.0030466998147606512
510594604001,510594918011,3,7.312079555425563e-05
510594604001,510594918031,9,0.0002193623866627669
510594604001,510594921003,6,0.00014624159110851126
510594604001,516003001002,3,7.312079555425563e-05
510594604001,516003001003,6,0.00014624159110851126
510594604001,516003001004,6,0.00014624159110851126
510594604001,516003002002,30,0.0007312079555425563
510594604001,516003002004,3,7.312079555425563e-05
510594604001,516003003001,18,0.0004387247733255338
510594604001,516003003002,18,0.0004387247733255338
510594604001,516003005001,6,0.00014624159110851126
510594604001,516003005003,3,7.312079555425563e-05
510594604002,510594152004,384,0.007810593116914816
510594604002,510594158001,128,0.002603531038971605
510594604002,510594201002,3,6.1020258725897e-05
510594604002,510594223011,15,0.000305101293629485
510594604002,510594223012,3,6.1020258725897e-05
510594604002,510594301011,63,0.001281425433243837
510594604002,510594304003,198,0.004027337075909201
510594604002,510594306003,3,6.1020258725897e-05
510594604002,510594306004,9,0.000183060776177691
510594604002,510594402011,747,0.015194044422748352
510594604002,510594402022,21,0.000427141811081279
510594604002,510594402023,116,0.002359450004068017
510594604002,510594405023,3,6.1020258725897e-05
510594604002,510594406001,18,0.000366121552355382
510594604002,510594408002,3,6.1020258725897e-05
510594604002,510594408003,20,0.00040680172483931334
510594604002,510594501004,21,0.000427141811081279
510594604002,510594506011,30,0.00061020258725897
510594604002,510594506012,12,0.000244081034903588
510594604002,510594507011,42,0.000854283622162558
510594604002,510594507021,3,6.1020258725897e-05
510594604002,510594508002,6,0.000122040517451794
510594604002,510594508003,15,0.000305101293629485
510594604002,510594515012,15,0.000305101293629485
510594604002,510594516013,39,0.000793263363436661
510594604002,510594520001,54,0.001098364657066146
510594604002,510594521013,3,6.1020258725897e-05
510594604002,510594521021,15,0.000305101293629485
510594604002,510594522004,3,6.1020258725897e-05
510594604002,510594523011,18,0.000366121552355382
510594604002,510594524001,3,6.1020258725897e-05
510594604002,510594525011,3,6.1020258725897e-05
510594604002,510594525013,6,0.000122040517451794
510594604002,510594528012,21,0.000427141811081279
510594604002,510594601003,18,0.000366121552355382
510594604002,510594602001,54,0.001098364657066146
510594604002,510594604001,9,0.000183060776177691
510594604002,510594604002,319,0.006488487511187048
510594604002,510594604003,3088,0.06281018631518998
510594604002,510594605011,883,0.01796029615165568
510594604002,510594605021,27,0.000549182328533073
510594604002,510594605022,6,0.000122040517451794
510594604002,510594605023,43,0.0008746237084045237
510594604002,510594606002,185,0.0037629159547636483
510594604002,510594607012,3,6.1020258725897e-05
510594604002,510594607021,359,0.007302090960865674
510594604002,510594607023,3,6.1020258725897e-05
510594604002,510594608001,221,0.004495159059474412
510594604002,510594608002,464,0.009437800016272068
510594604002,510594609001,699,0.014217720283134
510594604002,510594610001,384,0.007810593116914816
510594604002,510594611002,12,0.000244081034903588
510594604002,510594611003,36,0.000732243104710764
510594604002,510594612011,3,6.1020258725897e-05
510594604002,510594612022,9,0.000183060776177691
510594604002,510594615004,6,0.000122040517451794
510594604002,510594616021,104,0.002115368969164429
510594604002,510594617002,15,0.000305101293629485
510594604002,510594618023,3,6.1020258725897e-05
510594604002,510594703001,256,0.00520706207794321
510594604002,510594704002,15,0.000305101293629485
510594604002,510594705001,3,6.1020258725897e-05
510594604002,510594705004,228,0.004637539663168172
510594604002,510594706002,92,0.0018712879342608413
510594604002,510594707001,30,0.00061020258725897
510594604002,510594710001,18,0.000366121552355382
510594604002,510594711001,94,0.0019119681067447725
510594604002,510594712021,62,0.0012610853470018714
510594604002,510594713011,318,0.006468147424945081
510594604002,510594713012,47,0.0009559840533723863
510594604002,510594713031,3,6.1020258725897e-05
510594604002,510594713032,15,0.000305101293629485
510594604002,510594713033,18,0.000366121552355382
510594604002,510594801003,9,0.000183060776177691
510594604002,510594801004,3,6.1020258725897e-05
510594604002,510594802013,15,0.000305101293629485
510594604002,510594802021,267,0.005430803026604833
510594604002,510594802022,36782,0.7481490521519811
510594604002,510594802031,116,0.002359450004068017
510594604002,510594803001,3,6.1020258725897e-05
510594604002,510594803002,9,0.000183060776177691
510594604002,510594803003,123,0.0025018306077617767
510594604002,510594805012,3,6.1020258725897e-05
510594604002,510594805013,3,6.1020258725897e-05
510594604002,510594809032,6,0.000122040517451794
510594604002,510594811031,12,0.000244081034903588
510594604002,510594811032,6,0.000122040517451794
510594604002,510594811061,3,6.1020258725897e-05
510594604002,510594814002,3,6.1020258725897e-05
510594604002,510594817021,3,6.1020258725897e-05
510594604002,510594819002,21,0.000427141811081279
510594604002,510594819003,6,0.000122040517451794
510594604002,510594820021,3,6.1020258725897e-05
510594604002,510594822022,18,0.000366121552355382
510594604002,510594822034,24,0.000488162069807176
510594604002,510594825031,9,0.000183060776177691
510594604002,510594825033,3,6.1020258725897e-05
510594604002,510594826023,3,6.1020258725897e-05
510594604002,510594901031,6,0.000122040517451794
510594604002,510594901032,24,0.000488162069807176
510594604002,510594910001,3,6.1020258725897e-05
510594604002,510594913011,3,6.1020258725897e-05
510594604002,510594913031,3,6.1020258725897e-05
510594604002,510594914013,87,0.001769587503051013
510594604002,510594917011,21,0.000427141811081279
510594604002,510594917022,972,0.019770563827190626
510594604002,510594917023,9,0.000183060776177691
510594604002,510594917031,12,0.000244081034903588
510594604002,510594917033,9,0.000183060776177691
510594604002,510594917042,115,0.0023391099178260515
510594604002,510594918011,33,0.000671222845984867
510594604002,510594920001,3,6.1020258725897e-05
510594604002,516003001003,102,0.002074688796680498
510594604002,516003001004,27,0.000549182328533073
510594604002,516003002002,6,0.000122040517451794
510594604002,516003002003,3,6.1020258725897e-05
510594604002,516003003001,30,0.00061020258725897
510594604002,516003003002,6,0.000122040517451794
510594604002,516003005003,42,0.000854283622162558
510594604003,510594152004,579,0.008430524614510986
510594604003,510594158001,193,0.002810174871503662
510594604003,510594205011,3,4.368147468658542e-05
510594604003,510594210011,15,0.0002184073734329271
510594604003,510594210021,770,0.011211578502890257
510594604003,510594210022,21,0.00030577032280609795
510594604003,510594210023,9,0.00013104442405975625
510594604003,510594220001,9,0.00013104442405975625
510594604003,510594221024,9,0.00013104442405975625
510594604003,510594222022,9,0.00013104442405975625
510594604003,510594223021,39,0.0005678591709256105
510594604003,510594223024,3,4.368147468658542e-05
510594604003,510594224021,66,0.0009609924431048792
510594604003,510594304001,24,0.00034945179749268335
510594604003,510594304003,39,0.0005678591709256105
510594604003,510594306001,3,4.368147468658542e-05
510594604003,510594306003,3,4.368147468658542e-05
510594604003,510594306004,84,0.0012230812912243918
510594604003,510594308011,3,4.368147468658542e-05
510594604003,510594310011,3,4.368147468658542e-05
510594604003,510594316001,3,4.368147468658542e-05
510594604003,510594316003,6,8.736294937317084e-05
510594604003,510594320002,3,4.368147468658542e-05
510594604003,510594322011,3,4.368147468658542e-05
510594604003,510594402011,439,0.006392055795803667
510594604003,510594402023,12,0.00017472589874634168
510594604003,510594405021,24,0.00034945179749268335
510594604003,510594405023,9,0.00013104442405975625
510594604003,510594406001,18,0.0002620888481195125
510594604003,510594408002,3,4.368147468658542e-05
510594604003,510594408003,62,0.0009027504768560987
510594604003,510594501004,3,4.368147468658542e-05
510594604003,510594506011,57,0.000829948019045123
510594604003,510594508003,3,4.368147468658542e-05
510594604003,510594513001,3,4.368147468658542e-05
510594604003,510594515012,21,0.00030577032280609795
510594604003,510594515022,3,4.368147468658542e-05
510594604003,510594519001,6,8.736294937317084e-05
510594604003,510594520001,3,4.368147468658542e-05
510594604003,510594521021,3,4.368147468658542e-05
510594604003,510594522001,6,8.736294937317084e-05
510594604003,510594522002,15,0.0002184073734329271
510594604003,510594522004,9,0.00013104442405975625
510594604003,510594525011,30,0.0004368147468658542
510594604003,510594526001,3,4.368147468658542e-05
510594604003,510594601001,15,0.0002184073734329271
510594604003,510594601003,34,0.0004950567131146347
510594604003,510594602001,15,0.0002184073734329271
510594604003,510594604002,105,0.0015288516140304898
510594604003,510594604003,10474,0.15250658862243188
510594604003,510594605011,2603,0.03790095953639395
510594604003,510594605021,124,0.0018055009537121974
510594604003,510594605022,36,0.000524177696239025
510594604003,510594605023,36,0.000524177696239025
510594604003,510594606001,6,8.736294937317084e-05
510594604003,510594606002,160,0.002329678649951222
510594604003,510594607012,6,8.736294937317084e-05
510594604003,510594607021,114,0.001659896038090246
510594604003,510594608001,71,0.001033794900915855
510594604003,510594608002,111,0.0016162145634036605
510594604003,510594609001,227,0.0033052315846182965
510594604003,510594610001,27,0.00039313327217926875
510594604003,510594611002,6,8.736294937317084e-05
510594604003,510594611003,6,8.736294937317084e-05
510594604003,510594612011,36,0.000524177696239025
510594604003,510594612021,27,0.00039313327217926875
510594604003,510594612022,3,4.368147468658542e-05
510594604003,510594616013,15,0.0002184073734329271
510594604003,510594616014,15,0.0002184073734329271
510594604003,510594616021,126,0.0018346219368365875
510594604003,510594616023,3,4.368147468658542e-05
510594604003,510594617001,57,0.000829948019045123
510594604003,510594617002,18,0.0002620888481195125
510594604003,510594617003,3,4.368147468658542e-05
510594604003,510594618023,3,4.368147468658542e-05
510594604003,510594701001,3,4.368147468658542e-05
510594604003,510594703001,386,0.005620349743007324
510594604003,510594704002,9,0.00013104442405975625
510594604003,510594705004,15,0.0002184073734329271
510594604003,510594706002,40,0.0005824196624878055
510594604003,510594707001,57,0.000829948019045123
510594604003,510594710001,48,0.0006989035949853667
510594604003,510594711001,78,0.001135718341851221
510594604003,510594711005,3,4.368147468658542e-05
510594604003,510594712011,195,0.0028392958546280523
510594604003,510594712012,12,0.00017472589874634168
510594604003,510594712021,58,0.0008445085106073181
510594604003,510594712022,114,0.001659896038090246
510594604003,510594712023,3,4.368147468658542e-05
510594604003,510594713011,275,0.004004135179603663
510594604003,510594713012,51,0.0007425850696719522
510594604003,510594713033,90,0.0013104442405975625
510594604003,510594713041,12,0.00017472589874634168
510594604003,510594714021,6,8.736294937317084e-05
510594604003,510594714022,30,0.0004368147468658542
510594604003,510594801004,3,4.368147468658542e-05
510594604003,510594802012,6,8.736294937317084e-05
510594604003,510594802013,33,0.0004804962215524396
510594604003,510594802021,606,0.008823657886690255
510594604003,510594802022,42819,0.6234656882016337
510594604003,510594802031,1154,0.01680280726277319
510594604003,510594803002,12,0.00017472589874634168
510594604003,510594803003,736,0.010716521789775623
510594604003,510594804022,3,4.368147468658542e-05
510594604003,510594805011,3,4.368147468658542e-05
510594604003,510594805012,15,0.0002184073734329271
510594604003,510594805013,12,0.00017472589874634168
510594604003,510594805053,3,4.368147468658542e-05
510594604003,510594808022,12,0.00017472589874634168
510594604003,510594809012,24,0.00034945179749268335
510594604003,510594809031,21,0.00030577032280609795
510594604003,510594809032,12,0.00017472589874634168
510594604003,510594811011,3,4.368147468658542e-05
510594604003,510594811031,24,0.00034945179749268335
510594604003,510594811032,12,0.00017472589874634168
510594604003,510594811061,9,0.00013104442405975625
510594604003,510594812011,3,4.368147468658542e-05
510594604003,510594812021,6,8.736294937317084e-05
510594604003,510594812023,12,0.00017472589874634168
510594604003,510594819003,6,8.736294937317084e-05
510594604003,510594820012,6,8.736294937317084e-05
510594604003,510594822022,505,0.007353048238908546
510594604003,510594822024,6,8.736294937317084e-05
510594604003,510594822031,18,0.0002620888481195125
510594604003,510594822032,45,0.0006552221202987813
510594604003,510594822034,77,0.0011211578502890258
510594604003,510594823011,3,4.368147468658542e-05
510594604003,510594823033,3,4.368147468658542e-05
510594604003,510594824001,6,8.736294937317084e-05
510594604003,510594825011,54,0.0007862665443585375
510594604003,510594825012,18,0.0002620888481195125
510594604003,510594825013,9,0.00013104442405975625
510594604003,510594826012,6,8.736294937317084e-05
510594604003,510594826023,51,0.0007425850696719522
510594604003,510594901011,12,0.00017472589874634168
510594604003,510594901012,3,4.368147468658542e-05
510594604003,510594901031,3,4.368147468658542e-05
510594604003,510594901032,33,0.0004804962215524396
510594604003,510594901033,60,0.0008736294937317084
510594604003,510594913022,6,8.736294937317084e-05
510594604003,510594913031,12,0.00017472589874634168
510594604003,510594917011,21,0.00030577032280609795
510594604003,510594917021,6,8.736294937317084e-05
510594604003,510594917022,3218,0.04685566184714396
510594604003,510594917023,36,0.000524177696239025
510594604003,510594917031,36,0.000524177696239025
510594604003,510594917032,3,4.368147468658542e-05
510594604003,510594917042,36,0.000524177696239025
510594604003,510594918011,21,0.00030577032280609795
510594604003,510594918022,6,8.736294937317084e-05
510594604003,510594918031,15,0.0002184073734329271
510594604003,510594921003,6,8.736294937317084e-05
510594604003,510594922012,6,8.736294937317084e-05
510594604003,510594922033,3,4.368147468658542e-05
510594604003,516003001002,6,8.736294937317084e-05
510594604003,516003001003,72,0.00104835539247805
510594604003,516003001004,25,0.0003640122890548785
510594604003,516003002002,9,0.00013104442405975625
510594604003,516003003002,35,0.0005096172046768299
510594604003,516003004002,36,0.000524177696239025
510594605011,510594152004,777,0.006892636322507962
510594605011,510594158001,259,0.0022975454408359873
510594605011,510594205011,3,2.6612495453698693e-05
510594605011,510594210021,1231,0.010919993967834364
510594605011,510594210022,18,0.00015967497272219216
510594605011,510594210023,3,2.6612495453698693e-05
510594605011,510594214001,3,2.6612495453698693e-05
510594605011,510594221013,3,2.6612495453698693e-05
510594605011,510594221024,3,2.6612495453698693e-05
510594605011,510594222021,3,2.6612495453698693e-05
510594605011,510594222022,3,2.6612495453698693e-05
510594605011,510594223011,18,0.00015967497272219216
510594605011,510594223021,12,0.00010644998181479477
510594605011,510594224021,12,0.00010644998181479477
510594605011,510594301011,21,0.00018628746817589086
510594605011,510594302031,12,0.00010644998181479477
510594605011,510594304001,12,0.00010644998181479477
510594605011,510594305001,3,2.6612495453698693e-05
510594605011,510594306001,6,5.3224990907397386e-05
510594605011,510594306003,33,0.0002927374499906856
510594605011,510594306004,48,0.0004257999272591791
510594605011,510594309021,12,0.00010644998181479477
510594605011,510594316003,6,5.3224990907397386e-05
510594605011,510594318011,3,2.6612495453698693e-05
510594605011,510594318021,6,5.3224990907397386e-05
510594605011,510594320002,6,5.3224990907397386e-05
510594605011,510594324023,3,2.6612495453698693e-05
510594605011,510594328001,45,0.0003991874318054804
510594605011,510594401003,3,2.6612495453698693e-05
510594605011,510594401004,24,0.00021289996362958954
510594605011,510594402011,2385,0.02115693388569046
510594605011,510594402022,348,0.0030870494726290484
510594605011,510594402023,315,0.0027943120226383627
510594605011,510594403001,12,0.00010644998181479477
510594605011,510594405021,82,0.0007274082090677643
510594605011,510594405023,37,0.0003282207772622839
510594605011,510594408002,9,7.983748636109608e-05
510594605011,510594408003,129,0.001144337304509044
510594605011,510594501004,9,7.983748636109608e-05
510594605011,510594503004,6,5.3224990907397386e-05
510594605011,510594506012,18,0.00015967497272219216
510594605011,510594506022,6,5.3224990907397386e-05
510594605011,510594506023,36,0.0003193499454443843
510594605011,510594507021,15,0.00013306247726849348
510594605011,510594508002,3,2.6612495453698693e-05
510594605011,510594508003,15,0.00013306247726849348
510594605011,510594514001,3,2.6612495453698693e-05
510594605011,510594514002,68,0.0006032165636171704
510594605011,510594515012,139,0.0012330456226880395
510594605011,510594515021,21,0.00018628746817589086
510594605011,510594515022,15,0.00013306247726849348
510594605011,510594516011,15,0.00013306247726849348
510594605011,510594516013,72,0.0006386998908887686
510594605011,510594518001,3,2.6612495453698693e-05
510594605011,510594519001,24,0.00021289996362958954
510594605011,510594520001,42,0.00037257493635178173
510594605011,510594521013,9,7.983748636109608e-05
510594605011,510594521021,9,7.983748636109608e-05
510594605011,510594522001,3,2.6612495453698693e-05
510594605011,510594522004,6,5.3224990907397386e-05
510594605011,510594523011,40,0.0003548332727159826
510594605011,510594525011,9,7.983748636109608e-05
510594605011,510594528012,66,0.0005854748999813712
510594605011,510594601003,44,0.0003903165999875808
510594605011,510594602001,21,0.00018628746817589086
510594605011,510594602002,6,5.3224990907397386e-05
510594605011,510594604001,27,0.00023951245908328825
510594605011,510594604002,87,0.0007717623681572621
510594605011,510594604003,3589,0.031837415394441536
510594605011,510594605011,12655,0.11226037665551898
510594605011,510594605021,184,0.0016322330544935198
510594605011,510594605022,156,0.001383849763592332
510594605011,510594605023,153,0.0013572372681386333
510594605011,510594606001,49,0.00043467075907707866
510594605011,510594606002,316,0.0028031828544562622
510594605011,510594607012,30,0.00026612495453698696
510594605011,510594607021,249,0.0022088371226569917
510594605011,510594607023,24,0.00021289996362958954
510594605011,510594608001,256,0.0022709329453822883
510594605011,510594608002,777,0.006892636322507962
510594605011,510594609001,642,0.0056950740270915205
510594605011,510594610001,138,0.00122417479087014
510594605011,510594611002,17,0.0001508041409042926
510594605011,510594612011,80,0.0007096665454319652
510594605011,510594612021,14,0.0001241916454505939
510594605011,510594612022,12,0.00010644998181479477
510594605011,510594615004,3,2.6612495453698693e-05
510594605011,510594615005,3,2.6612495453698693e-05
510594605011,510594616011,6,5.3224990907397386e-05
510594605011,510594616013,3,2.6612495453698693e-05
510594605011,510594616021,747,0.006626511367970975
510594605011,510594616022,75,0.0006653123863424673
510594605011,510594616023,3,2.6612495453698693e-05
510594605011,510594617001,12,0.00010644998181479477
510594605011,510594617002,153,0.0013572372681386333
510594605011,510594617003,6,5.3224990907397386e-05
510594605011,510594618023,6,5.3224990907397386e-05
510594605011,510594619011,9,7.983748636109608e-05
510594605011,510594701001,15,0.00013306247726849348
510594605011,510594703001,518,0.004595090881671975
510594605011,510594703002,9,7.983748636109608e-05
510594605011,510594704002,12,0.00010644998181479477
510594605011,510594704004,3,2.6612495453698693e-05
510594605011,510594705004,30,0.00026612495453698696
510594605011,510594706002,81,0.0007185373772498647
510594605011,510594707001,175,0.0015523955681324237
510594605011,510594707002,6,5.3224990907397386e-05
510594605011,510594707005,3,2.6612495453698693e-05
510594605011,510594708001,6,5.3224990907397386e-05
510594605011,510594710001,75,0.0006653123863424673
510594605011,510594711001,285,0.002528187068101376
510594605011,510594712012,33,0.0002927374499906856
510594605011,510594712021,129,0.001144337304509044
510594605011,510594712022,48,0.0004257999272591791
510594605011,510594713011,558,0.004949924154387957
510594605011,510594713012,276,0.00244834958174028
510594605011,510594713031,15,0.00013306247726849348
510594605011,510594713032,45,0.0003991874318054804
510594605011,510594713033,72,0.0006386998908887686
510594605011,510594714021,3,2.6612495453698693e-05
510594605011,510594714022,3,2.6612495453698693e-05
510594605011,510594801002,9,7.983748636109608e-05
510594605011,510594801004,15,0.00013306247726849348
510594605011,510594802013,78,0.000691924881796166
510594605011,510594802021,399,0.0035394618953419263
510594605011,510594802022,77555,0.6879773616372007
510594605011,510594802031,320,0.0028386661817278607
510594605011,510594803002,9,7.983748636109608e-05
510594605011,510594803003,528,0.00468379919985097
510594605011,510594804011,3,2.6612495453698693e-05
510594605011,510594805012,6,5.3224990907397386e-05
510594605011,510594805013,3,2.6612495453698693e-05
510594605011,510594805041,9,7.983748636109608e-05
510594605011,510594808012,6,5.3224990907397386e-05
510594605011,510594808022,6,5.3224990907397386e-05
510594605011,510594809012,3,2.6612495453698693e-05
510594605011,510594809021,15,0.00013306247726849348
510594605011,510594809032,3,2.6612495453698693e-05
510594605011,510594811031,18,0.00015967497272219216
510594605011,510594811032,9,7.983748636109608e-05
510594605011,510594811052,3,2.6612495453698693e-05
510594605011,510594811061,3,2.6612495453698693e-05
510594605011,510594819002,39,0.000345962440898083
510594605011,510594819003,29,0.0002572541227190874
510594605011,510594820012,3,2.6612495453698693e-05
510594605011,510594821001,12,0.00010644998181479477
510594605011,510594822011,3,2.6612495453698693e-05
510594605011,510594822022,102,0.0009048248454257556
510594605011,510594822031,174,0.0015435247363145242
510594605011,510594822032,36,0.0003193499454443843
510594605011,510594822034,100,0.0008870831817899565
510594605011,510594823011,12,0.00010644998181479477
510594605011,510594823031,3,2.6612495453698693e-05
510594605011,510594824001,3,2.6612495453698693e-05
510594605011,510594825011,9,7.983748636109608e-05
510594605011,510594825013,3,2.6612495453698693e-05
510594605011,510594825031,3,2.6612495453698693e-05
510594605011,510594825033,9,7.983748636109608e-05
510594605011,510594826023,69,0.00061208739543507
510594605011,510594901031,9,7.983748636109608e-05
510594605011,510594901032,66,0.0005854748999813712
510594605011,510594905021,3,2.6612495453698693e-05
510594605011,510594910001,6,5.3224990907397386e-05
510594605011,510594912021,24,0.00021289996362958954
510594605011,510594913011,6,5.3224990907397386e-05
510594605011,510594913031,30,0.00026612495453698696
510594605011,510594914013,3,2.6612495453698693e-05
510594605011,510594915013,3,2.6612495453698693e-05
510594605011,510594917011,3,2.6612495453698693e-05
510594605011,510594917021,3,2.6612495453698693e-05
510594605011,510594917022,2423,0.021494025494770645
510594605011,510594917023,17,0.0001508041409042926
510594605011,510594917031,40,0.0003548332727159826
510594605011,510594917032,3,2.6612495453698693e-05
510594605011,510594917033,36,0.0003193499454443843
510594605011,510594917042,271,0.002403995422650782
510594605011,510594918011,99,0.0008782123499720568
510594605011,510594918031,3,2.6612495453698693e-05
510594605011,510594920001,12,0.00010644998181479477
510594605011,510594920002,12,0.00010644998181479477
510594605011,510594920003,3,2.6612495453698693e-05
510594605011,510594921003,27,0.00023951245908328825
510594605011,510594922021,3,2.6612495453698693e-05
510594605011,510594922033,12,0.00010644998181479477
510594605011,510594925001,9,7.983748636109608e-05
510594605011,516003001002,6,5.3224990907397386e-05
510594605011,516003001003,69,0.00061208739543507
510594605011,516003001004,42,0.00037257493635178173
510594605011,516003002001,3,2.6612495453698693e-05
510594605011,516003002002,51,0.0004524124227128778
510594605011,516003002003,93,0.0008249873590646595
510594605011,516003002004,45,0.0003991874318054804
510594605011,516003003001,57,0.0005056374136202752
510594605011,516003003002,80,0.0007096665454319652
510594605011,516003004002,33,0.0002927374499906856
510594605011,516003005003,3,2.6612495453698693e-05
510594605021,510594152001,3,2.637293082380245e-05
510594605021,510594152004,771,0.006777843221717229
510594605021,510594158001,257,0.002259281073905743
510594605021,510594159001,3,2.637293082380245e-05
510594605021,510594161001,3,2.637293082380245e-05
510594605021,510594201002,6,5.27458616476049e-05
510594605021,510594210021,240,0.002109834465904196
510594605021,510594214001,3,2.637293082380245e-05
510594605021,510594223021,12,0.0001054917232952098
510594605021,510594223024,3,2.637293082380245e-05
510594605021,510594224022,3,2.637293082380245e-05
510594605021,510594301011,30,0.0002637293082380245
510594605021,510594302022,3,2.637293082380245e-05
510594605021,510594304001,5,4.395488470633742e-05
510594605021,510594304003,159,0.0013977653336615299
510594605021,510594306003,3,2.637293082380245e-05
510594605021,510594306004,3,2.637293082380245e-05
510594605021,510594308012,3,2.637293082380245e-05
510594605021,510594309021,3,2.637293082380245e-05
510594605021,510594318011,3,2.637293082380245e-05
510594605021,510594320002,6,5.27458616476049e-05
510594605021,510594321001,24,0.0002109834465904196
510594605021,510594322011,3,2.637293082380245e-05
510594605021,510594328001,9,7.911879247140735e-05
510594605021,510594402011,3793,0.03334417553822756
510594605021,510594402021,3,2.637293082380245e-05
510594605021,510594402022,99,0.0008703067171854809
510594605021,510594402023,401,0.003525181753448261
510594605021,510594403001,105,0.0009230525788330857
510594605021,510594405021,48,0.0004219668931808392
510594605021,510594405023,30,0.0002637293082380245
510594605021,510594406001,21,0.00018461051576661714
510594605021,510594408002,6,5.27458616476049e-05
510594605021,510594408003,47,0.0004131759162395717
510594605021,510594501004,20,0.00017581953882534967
510594605021,510594503003,18,0.0001582375849428147
510594605021,510594506012,24,0.0002109834465904196
510594605021,510594506023,12,0.0001054917232952098
510594605021,510594507022,6,5.27458616476049e-05
510594605021,510594508003,15,0.00013186465411901225
510594605021,510594513001,78,0.0006856962014188636
510594605021,510594514001,6,5.27458616476049e-05
510594605021,510594514002,6,5.27458616476049e-05
510594605021,510594515012,75,0.0006593232705950612
510594605021,510594515021,3,2.637293082380245e-05
510594605021,510594515022,3,2.637293082380245e-05
510594605021,510594516013,36,0.0003164751698856294
510594605021,510594519001,12,0.0001054917232952098
510594605021,510594520001,75,0.0006593232705950612
510594605021,510594521021,9,7.911879247140735e-05
510594605021,510594523011,16,0.00014065563106027972
510594605021,510594525011,21,0.00018461051576661714
510594605021,510594527001,24,0.0002109834465904196
510594605021,510594601003,60,0.000527458616476049
510594605021,510594602001,15,0.00013186465411901225
510594605021,510594602002,3,2.637293082380245e-05
510594605021,510594604002,6,5.27458616476049e-05
510594605021,510594604003,2991,0.02629381203133104
510594605021,510594605011,4120,0.03621882499802203
510594605021,510594605021,652,0.005731716965706399
510594605021,510594605022,260,0.0022856540047295456
510594605021,510594605023,224,0.001969178834843916
510594605021,510594606001,89,0.000782396947772806
510594605021,510594606002,433,0.0038064930155688203
510594605021,510594607012,76,0.0006681142475363287
510594605021,510594607021,256,0.0022504900969644755
510594605021,510594607023,12,0.0001054917232952098
510594605021,510594608001,136,0.0011955728640123777
510594605021,510594608002,353,0.0031032148602674215
510594605021,510594609001,236,0.002074670558139126
510594605021,510594610001,141,0.001239527748718715
510594605021,510594611002,6,5.27458616476049e-05
510594605021,510594611003,3,2.637293082380245e-05
510594605021,510594612011,42,0.0003692210315332343
510594605021,510594612021,3,2.637293082380245e-05
510594605021,510594612022,9,7.911879247140735e-05
510594605021,510594615003,6,5.27458616476049e-05
510594605021,510594616013,9,7.911879247140735e-05
510594605021,510594616021,2566,0.022557646831292362
510594605021,510594616022,87,0.000764814993890271
510594605021,510594617001,3,2.637293082380245e-05
510594605021,510594617002,97,0.0008527247633029458
510594605021,510594617003,3,2.637293082380245e-05
510594605021,510594618023,3,2.637293082380245e-05
510594605021,510594701001,3,2.637293082380245e-05
510594605021,510594703001,514,0.004518562147811486
510594605021,510594704001,33,0.00029010223906182696
510594605021,510594704002,17,0.0001494466080015472
510594605021,510594705004,219,0.0019252239501375789
510594605021,510594706002,68,0.0005977864320061889
510594605021,510594707001,84,0.0007384420630664686
510594605021,510594708001,35,0.0003076841929443619
510594605021,510594708002,12,0.0001054917232952098
510594605021,510594710001,137,0.0012043638409536452
510594605021,510594711001,373,0.003279034399092771
510594605021,510594712011,129,0.0011340360254235053
510594605021,510594712012,60,0.000527458616476049
510594605021,510594712021,146,0.0012834826334250525
510594605021,510594712022,95,0.0008351428094204109
510594605021,510594713011,1198,0.010531590375638444
510594605021,510594713012,447,0.003929566692746565
510594605021,510594713031,33,0.00029010223906182696
